wave,flux
0.603108,0.074047
0.604550,0.074389
0.606002,0.074780
0.607464,0.075265
0.608936,0.075832
0.610418,0.076435
0.611910,0.077009
0.613412,0.077486
0.614925,0.077816
0.616448,0.077998
0.617982,0.078097
0.619527,0.078208
0.621083,0.078392
0.622649,0.078643
0.624227,0.078913
0.625816,0.079182
0.627416,0.079451
0.629027,0.079751
0.630651,0.080092
0.632285,0.080459
0.633932,0.080831
0.635591,0.081201
0.637261,0.081629
0.638944,0.082009
0.640639,0.082387
0.642347,0.082756
0.644067,0.083107
0.645800,0.083437
0.647546,0.083744
0.649305,0.084025
0.651077,0.084273
0.652862,0.084481
0.654660,0.084638
0.656473,0.084759
0.658299,0.084869
0.660138,0.084985
0.661992,0.085102
0.663860,0.085203
0.665742,0.085278
0.667639,0.085325
0.669551,0.085350
0.671477,0.085358
0.673418,0.085354
0.675375,0.085341
0.677346,0.085321
0.679334,0.085293
0.681337,0.085264
0.683355,0.085244
0.685390,0.085240
0.687441,0.085251
0.689508,0.085268
0.691592,0.085278
0.693692,0.085275
0.695809,0.085257
0.697944,0.085231
0.700096,0.085212
0.702265,0.085214
0.704452,0.085234
0.706657,0.085256
0.708879,0.085255
0.711120,0.085218
0.713380,0.085156
0.715658,0.085103
0.717956,0.085096
0.720272,0.085158
0.722607,0.085274
0.724963,0.085411
0.727337,0.085543
0.729732,0.085660
0.732147,0.085761
0.734583,0.085838
0.737039,0.085899
0.739516,0.085979
0.742014,0.086125
0.744533,0.086357
0.747074,0.086655
0.749637,0.086977
0.752221,0.087291
0.754828,0.087579
0.757458,0.087837
0.760110,0.088066
0.762786,0.088279
0.765484,0.088499
0.768206,0.088750
0.770952,0.089051
0.773722,0.089399
0.776516,0.089766
0.779335,0.090115
0.782178,0.090408
0.785047,0.090629
0.787941,0.090784
0.790860,0.090911
0.793805,0.091052
0.796777,0.091219
0.799775,0.091399
0.802799,0.091554
0.805850,0.091664
0.808929,0.091719
0.812035,0.091709
0.815168,0.091639
0.818330,0.091548
0.821520,0.091483
0.824739,0.091459
0.827986,0.091449
0.831262,0.091415
0.834568,0.091321
0.837903,0.091121
0.841269,0.090753
0.844664,0.090204
0.848090,0.089573
0.851547,0.089055
0.855034,0.088794
0.858553,0.088786
0.862103,0.088939
0.865686,0.089199
0.869300,0.089561
0.872946,0.089997
0.876625,0.090436
0.880337,0.090815
0.884082,0.091122
0.887860,0.091359
0.891672,0.091517
0.895517,0.091590
0.899396,0.091606
0.903310,0.091608
0.907258,0.091616
0.911241,0.091614
0.915259,0.091584
0.919311,0.091550
0.923399,0.091567
0.927523,0.091654
0.931682,0.091771
0.935877,0.091859
0.940109,0.091903
0.944376,0.091925
0.948680,0.091951
0.953020,0.091997
0.957397,0.092071
0.961810,0.092179
0.966261,0.092313
0.970749,0.092457
0.975273,0.092595
0.979835,0.092713
0.984435,0.092799
0.989071,0.092838
0.993745,0.092814
0.998457,0.092738
1.003206,0.092648
1.007992,0.092594
1.012817,0.092600
1.017678,0.092655
1.022578,0.092726
1.027514,0.092784
1.032488,0.092821
1.037500,0.092849
1.042549,0.092877
1.047635,0.092902
1.052758,0.092924
1.057919,0.092992
1.063116,0.093207
1.068350,0.093649
1.073620,0.094233
1.078927,0.094687
1.084271,0.094735
1.089650,0.094364
1.095065,0.093849
1.100516,0.093502
1.106001,0.093442
1.111522,0.093580
1.117078,0.093776
1.122668,0.093953
1.128293,0.094116
1.133951,0.094299
1.139643,0.094511
1.145368,0.094718
1.151125,0.094870
1.156915,0.094940
1.162737,0.094940
1.168591,0.094897
1.174476,0.094829
1.180391,0.094743
1.186337,0.094652
1.192313,0.094585
1.198318,0.094586
1.204351,0.094692
1.210414,0.094899
1.216504,0.095153
1.222621,0.095382
1.228766,0.095541
1.234936,0.095629
1.241132,0.095672
1.247354,0.095688
1.253600,0.095673
1.259871,0.095612
1.266165,0.095498
1.272482,0.095368
1.278821,0.095304
1.285182,0.095380
1.291565,0.095595
1.297968,0.095873
1.304391,0.096130
1.310834,0.096332
1.317295,0.096499
1.323775,0.096660
1.330272,0.096826
1.336787,0.096983
1.343318,0.097112
1.349865,0.097206
1.356428,0.097276
1.363005,0.097349
1.369596,0.097450
1.376201,0.097577
1.382819,0.097705
1.389449,0.097798
1.396091,0.097832
1.402744,0.097804
1.409409,0.097734
1.416083,0.097655
1.422766,0.097604
1.429459,0.097607
1.436160,0.097670
1.442870,0.097781
1.449586,0.097918
1.456310,0.098057
1.463040,0.098171
1.469776,0.098253
1.476517,0.098314
1.483263,0.098370
1.490014,0.098439
1.496768,0.098539
1.503526,0.098691
1.510287,0.098899
1.517050,0.099128
1.523816,0.099320
1.530583,0.099422
1.537351,0.099406
1.544120,0.099265
1.550890,0.098994
1.557660,0.098591
1.564429,0.098082
1.571197,0.097512
1.577965,0.096959
1.584730,0.096497
1.591494,0.096148
1.598256,0.095877
1.605015,0.095626
1.611771,0.095350
1.618524,0.095030
1.625274,0.094650
1.632019,0.094220
1.638761,0.093784
1.645498,0.093389
1.652230,0.093036
1.658957,0.092672
1.665679,0.092260
1.672396,0.091827
1.679106,0.091457
1.685811,0.091199
1.692509,0.091026
1.699201,0.090856
1.705886,0.090616
1.712564,0.090280
1.719235,0.089868
1.725899,0.089438
1.732555,0.089068
1.739204,0.088821
1.745844,0.088697
1.752476,0.088631
1.759100,0.088539
1.765716,0.088367
1.772323,0.088104
1.778921,0.087768
1.785511,0.087369
1.792091,0.086905
1.798662,0.086367
1.805224,0.085773
1.811776,0.085175
1.818319,0.084634
1.824852,0.084180
1.831376,0.083787
1.837889,0.083399
1.844393,0.082968
1.850886,0.082471
1.857369,0.081914
1.863842,0.081331
1.870305,0.080790
1.876757,0.080354
1.883198,0.080047
1.889629,0.079842
1.896049,0.079690
1.902459,0.079544
1.908858,0.079367
