wave,flux
0.601676,0.069610
0.603108,0.069039
0.604550,0.068667
0.606002,0.068613
0.607464,0.068952
0.608936,0.069651
0.610418,0.070601
0.611910,0.071647
0.613412,0.072608
0.614925,0.073329
0.616448,0.073759
0.617982,0.074004
0.619527,0.074257
0.621083,0.074655
0.622649,0.075172
0.624227,0.075659
0.625816,0.076017
0.627416,0.076241
0.629027,0.076433
0.630651,0.076650
0.632285,0.076869
0.633932,0.077040
0.635591,0.077154
0.637261,0.077240
0.638944,0.077342
0.640639,0.077466
0.642347,0.077601
0.644067,0.077733
0.645800,0.077866
0.647546,0.078021
0.649305,0.078243
0.651077,0.078580
0.652862,0.079029
0.654660,0.079472
0.656473,0.079758
0.658299,0.079823
0.660138,0.079756
0.661992,0.079707
0.663860,0.079776
0.665742,0.079972
0.667639,0.080252
0.669551,0.080573
0.671477,0.080903
0.673418,0.081224
0.675375,0.081529
0.677346,0.081814
0.679334,0.082073
0.681337,0.082294
0.683355,0.082464
0.685390,0.082577
0.687441,0.082643
0.689508,0.082676
0.691592,0.082692
0.693692,0.082698
0.695809,0.082695
0.697944,0.082677
0.700096,0.082640
0.702265,0.082583
0.704452,0.082514
0.706657,0.082446
0.708879,0.082391
0.711120,0.082353
0.713380,0.082329
0.715658,0.082315
0.717956,0.082307
0.720272,0.082312
0.722607,0.082333
0.724963,0.082377
0.727337,0.082443
0.729732,0.082528
0.732147,0.082629
0.734583,0.082742
0.737039,0.082863
0.739516,0.082992
0.742014,0.083133
0.744533,0.083292
0.747074,0.083467
0.749637,0.083652
0.752221,0.083840
0.754828,0.084024
0.757458,0.084198
0.760110,0.084362
0.762786,0.084516
0.765484,0.084664
0.768206,0.084814
0.770952,0.084975
0.773722,0.085146
0.776516,0.085321
0.779335,0.085488
0.782178,0.085634
0.785047,0.085752
0.787941,0.085841
0.790860,0.085916
0.793805,0.085994
0.796777,0.086077
0.799775,0.086175
0.802799,0.086258
0.805850,0.086327
0.808929,0.086373
0.812035,0.086392
0.815168,0.086386
0.818330,0.086373
0.821520,0.086376
0.824739,0.086405
0.827986,0.086447
0.831262,0.086484
0.834568,0.086496
0.837903,0.086458
0.841269,0.086334
0.844664,0.086112
0.848090,0.085843
0.851547,0.085642
0.855034,0.085587
0.858553,0.085684
0.862103,0.085881
0.865686,0.086147
0.869300,0.086480
0.872946,0.086863
0.876625,0.087251
0.880337,0.087603
0.884082,0.087907
0.887860,0.088163
0.891672,0.088360
0.895517,0.088492
0.899396,0.088573
0.903310,0.088629
0.907258,0.088670
0.911241,0.088687
0.915259,0.088664
0.919311,0.088620
0.923399,0.088595
0.927523,0.088607
0.931682,0.088629
0.935877,0.088624
0.940109,0.088582
0.944376,0.088522
0.948680,0.088463
0.953020,0.088421
0.957397,0.088403
0.961810,0.088418
0.966261,0.088463
0.970749,0.088527
0.975273,0.088601
0.979835,0.088679
0.984435,0.088749
0.989071,0.088798
0.993745,0.088812
0.998457,0.088795
1.003206,0.088775
1.007992,0.088790
1.012817,0.088858
1.017678,0.088969
1.022578,0.089095
1.027514,0.089208
1.032488,0.089301
1.037500,0.089380
1.042549,0.089452
1.047635,0.089514
1.052758,0.089572
1.057919,0.089686
1.063116,0.089972
1.068350,0.090514
1.073620,0.091208
1.078927,0.091730
1.084271,0.091752
1.089650,0.091247
1.095065,0.090527
1.100516,0.089967
1.106001,0.089729
1.111522,0.089740
1.117078,0.089854
1.122668,0.089984
1.128293,0.090124
1.133951,0.090305
1.139643,0.090536
1.145368,0.090790
1.151125,0.091018
1.156915,0.091190
1.162737,0.091312
1.168591,0.091405
1.174476,0.091484
1.180391,0.091551
1.186337,0.091613
1.192313,0.091697
1.198318,0.091843
1.204351,0.092084
1.210414,0.092415
1.216504,0.092779
1.222621,0.093098
1.228766,0.093322
1.234936,0.093444
1.241132,0.093486
1.247354,0.093465
1.253600,0.093382
1.259871,0.093221
1.266165,0.092980
1.272482,0.092699
1.278821,0.092470
1.285182,0.092377
1.291565,0.092426
1.297968,0.092540
1.304391,0.092629
1.310834,0.092662
1.317295,0.092661
1.323775,0.092664
1.330272,0.092684
1.336787,0.092711
1.343318,0.092727
1.349865,0.092721
1.356428,0.092705
1.363005,0.092711
1.369596,0.092762
1.376201,0.092859
1.382819,0.092969
1.389449,0.093050
1.396091,0.093068
1.402744,0.093018
1.409409,0.092921
1.416083,0.092815
1.422766,0.092744
1.429459,0.092738
1.436160,0.092806
1.442870,0.092931
1.449586,0.093086
1.456310,0.093238
1.463040,0.093358
1.469776,0.093436
1.476517,0.093485
1.483263,0.093530
1.490014,0.093593
1.496768,0.093701
1.503526,0.093884
1.510287,0.094150
1.517050,0.094457
1.523816,0.094728
