wave,flux
0.603108,0.075142
0.604550,0.076641
0.606002,0.077691
0.607464,0.078161
0.608936,0.078081
0.610418,0.077607
0.611910,0.076976
0.613412,0.076481
0.614925,0.076387
0.616448,0.076790
0.617982,0.077521
0.619527,0.078238
0.621083,0.078685
0.622649,0.078888
0.624227,0.079091
0.625816,0.079490
0.627416,0.080070
0.629027,0.080652
0.630651,0.081128
0.632285,0.081539
0.633932,0.081988
0.635591,0.082505
0.637261,0.083041
0.638944,0.083497
0.640639,0.083864
0.642347,0.084175
0.644067,0.084463
0.645800,0.084730
0.647546,0.084931
0.649305,0.084963
0.651077,0.084706
0.652862,0.084170
0.654660,0.083638
0.656473,0.083526
0.658299,0.084033
0.660138,0.084961
0.661992,0.085896
0.663860,0.086540
0.665742,0.086834
0.667639,0.086870
0.669551,0.086764
0.671477,0.086598
0.673418,0.086416
0.675375,0.086233
0.677346,0.086048
0.679334,0.085870
0.681337,0.085728
0.683355,0.085667
0.685390,0.085714
0.687441,0.085852
0.689508,0.086024
0.691592,0.086174
0.693692,0.086270
0.695809,0.086315
0.697944,0.086343
0.700096,0.086404
0.702265,0.086534
0.704452,0.086718
0.706657,0.086888
0.708879,0.086965
0.711120,0.086917
0.713380,0.086780
0.715658,0.086647
0.717956,0.086612
0.720272,0.086715
0.722607,0.086910
0.724963,0.087108
0.727337,0.087249
0.729732,0.087320
0.732147,0.087322
0.734583,0.087248
0.737039,0.087123
0.739516,0.087025
0.742014,0.087048
0.744533,0.087224
0.747074,0.087508
0.749637,0.087821
0.752221,0.088107
0.754828,0.088342
0.757458,0.088527
0.760110,0.088673
0.762786,0.088804
0.765484,0.088958
0.768206,0.089175
0.770952,0.089479
0.773722,0.089860
0.776516,0.090276
0.779335,0.090667
0.782178,0.090986
0.785047,0.091210
0.787941,0.091356
0.790860,0.091473
0.793805,0.091616
0.796777,0.091804
0.799775,0.092002
0.802799,0.092170
0.805850,0.092285
0.808929,0.092332
0.812035,0.092304
0.815168,0.092209
0.818330,0.092094
0.821520,0.092010
0.824739,0.091974
0.827986,0.091953
0.831262,0.091906
0.834568,0.091799
0.837903,0.091586
0.841269,0.091212
0.844664,0.090671
0.848090,0.090071
0.851547,0.089597
0.855034,0.089385
0.858553,0.089422
0.862103,0.089610
0.865686,0.089893
0.869300,0.090265
0.872946,0.090696
0.876625,0.091122
0.880337,0.091489
0.884082,0.091790
0.887860,0.092028
0.891672,0.092198
0.895517,0.092299
0.899396,0.092354
0.903310,0.092399
0.907258,0.092449
0.911241,0.092492
0.915259,0.092510
