wave,flux
0.603108,0.074275
0.604550,0.075379
0.606002,0.076326
0.607464,0.077134
0.608936,0.077807
0.610418,0.078345
0.611910,0.078753
0.613412,0.079045
0.614925,0.079247
0.616448,0.079390
0.617982,0.079506
0.619527,0.079607
0.621083,0.079698
0.622649,0.079787
0.624227,0.079896
0.625816,0.080062
0.627416,0.080290
0.629027,0.080564
0.630651,0.080864
0.632285,0.081185
0.633932,0.081533
0.635591,0.081908
0.637261,0.082357
0.638944,0.082745
0.640639,0.083118
0.642347,0.083475
0.644067,0.083816
0.645800,0.084137
0.647546,0.084424
0.649305,0.084646
0.651077,0.084765
0.652862,0.084773
0.654660,0.084736
0.656473,0.084777
0.658299,0.084973
0.660138,0.085289
0.661992,0.085613
0.663860,0.085850
0.665742,0.085972
0.667639,0.086004
0.669551,0.085979
0.671477,0.085926
0.673418,0.085863
0.675375,0.085794
0.677346,0.085721
0.679334,0.085647
0.681337,0.085587
0.683355,0.085561
0.685390,0.085583
0.687441,0.085648
0.689508,0.085731
0.691592,0.085803
0.693692,0.085848
0.695809,0.085864
0.697944,0.085867
0.700096,0.085883
0.702265,0.085936
0.704452,0.086019
0.706657,0.086095
0.708879,0.086118
0.711120,0.086066
0.713380,0.085958
0.715658,0.085852
0.717956,0.085811
0.720272,0.085867
0.722607,0.085995
0.724963,0.086138
0.727337,0.086252
0.729732,0.086327
0.732147,0.086360
0.734583,0.086343
0.737039,0.086290
0.739516,0.086259
0.742014,0.086322
0.744533,0.086510
0.747074,0.086789
0.749637,0.087098
0.752221,0.087389
0.754828,0.087636
0.757458,0.087838
0.760110,0.087998
0.762786,0.088138
0.765484,0.088290
0.768206,0.088494
0.770952,0.088772
0.773722,0.089122
0.776516,0.089505
0.779335,0.089867
0.782178,0.090159
0.785047,0.090357
0.787941,0.090476
0.790860,0.090565
0.793805,0.090684
0.796777,0.090853
0.799775,0.091046
0.802799,0.091219
0.805850,0.091341
0.808929,0.091401
0.812035,0.091384
0.815168,0.091298
0.818330,0.091195
0.821520,0.091136
0.824739,0.091140
0.827986,0.091171
0.831262,0.091178
0.834568,0.091116
0.837903,0.090923
0.841269,0.090523
0.844664,0.089898
0.848090,0.089180
0.851547,0.088616
0.855034,0.088391
0.858553,0.088492
0.862103,0.088803
0.865686,0.089247
0.869300,0.089818
0.872946,0.090477
0.876625,0.091131
0.880337,0.091701
0.884082,0.092169
0.887860,0.092538
0.891672,0.092794
0.895517,0.092930
0.899396,0.092977
0.903310,0.092988
0.907258,0.092988
0.911241,0.092951
0.915259,0.092858
0.919311,0.092737
0.923399,0.092664
0.927523,0.092663
0.931682,0.092687
0.935877,0.092668
0.940109,0.092591
0.944376,0.092487
0.948680,0.092391
0.953020,0.092323
0.957397,0.092299
0.961810,0.092327
0.966261,0.092402
0.970749,0.092508
0.975273,0.092627
0.979835,0.092747
0.984435,0.092855
0.989071,0.092928
0.993745,0.092947
0.998457,0.092918
1.003206,0.092886
1.007992,0.092905
1.012817,0.093001
1.017678,0.093157
1.022578,0.093330
1.027514,0.093482
1.032488,0.093599
1.037500,0.093692
1.042549,0.093770
1.047635,0.093824
1.052758,0.093851
1.057919,0.093898
1.063116,0.094084
1.068350,0.094502
1.073620,0.095062
1.078927,0.095459
1.084271,0.095390
1.089650,0.094844
1.095065,0.094136
1.100516,0.093624
1.106001,0.093440
1.111522,0.093485
1.117078,0.093601
1.122668,0.093706
1.128293,0.093812
1.133951,0.093962
1.139643,0.094169
1.145368,0.094397
1.151125,0.094590
1.156915,0.094712
1.162737,0.094773
1.168591,0.094800
1.174476,0.094810
1.180391,0.094808
1.186337,0.094804
1.192313,0.094829
1.198318,0.094929
1.204351,0.095143
1.210414,0.095462
1.216504,0.095819
1.222621,0.096129
1.228766,0.096335
1.234936,0.096434
1.241132,0.096450
1.247354,0.096406
1.253600,0.096303
1.259871,0.096126
1.266165,0.095871
1.272482,0.095586
1.278821,0.095368
1.285182,0.095305
1.291565,0.095399
1.297968,0.095569
1.304391,0.095720
1.310834,0.095821
1.317295,0.095896
1.323775,0.095984
1.330272,0.096099
1.336787,0.096232
1.343318,0.096363
1.349865,0.096482
1.356428,0.096599
1.363005,0.096744
1.369596,0.096938
1.376201,0.097178
1.382819,0.097432
1.389449,0.097655
1.396091,0.097816
1.402744,0.097909
1.409409,0.097953
1.416083,0.097983
1.422766,0.098037
1.429459,0.098141
1.436160,0.098301
1.442870,0.098496
1.449586,0.098701
1.456310,0.098888
1.463040,0.099030
1.469776,0.099121
1.476517,0.099176
1.483263,0.099215
1.490014,0.099261
1.496768,0.099336
1.503526,0.099466
1.510287,0.099657
1.517050,0.099874
1.523816,0.100052
1.530583,0.100132
1.537351,0.100087
1.544120,0.099909
1.550890,0.099595
1.557660,0.099146
1.564429,0.098587
1.571197,0.097970
1.577965,0.097383
1.584730,0.096906
1.591494,0.096564
1.598256,0.096316
1.605015,0.096093
1.611771,0.095846
1.618524,0.095547
1.625274,0.095181
1.632019,0.094756
1.638761,0.094319
1.645498,0.093924
1.652230,0.093570
1.658957,0.093196
1.665679,0.092756
1.672396,0.092286
1.679106,0.091880
1.685811,0.091597
1.692509,0.091406
1.699201,0.091215
1.705886,0.090943
1.712564,0.090562
1.719235,0.090094
1.725899,0.089607
1.732555,0.089193
1.739204,0.088925
1.745844,0.088803
1.752476,0.088756
1.759100,0.088689
1.765716,0.088539
1.772323,0.088298
1.778921,0.087982
1.785511,0.087602
1.792091,0.087154
1.798662,0.086628
1.805224,0.086042
1.811776,0.085454
1.818319,0.084935
1.824852,0.084518
1.831376,0.084172
1.837889,0.083831
1.844393,0.083437
1.850886,0.082964
1.857369,0.082415
1.863842,0.081830
1.870305,0.081286
1.876757,0.080857
1.883198,0.080570
1.889629,0.080398
1.896049,0.080280
1.902459,0.080165
1.908858,0.080008
1.915245,0.079780
1.921622,0.079472
1.927988,0.079102
1.934343,0.078720
1.940687,0.078397
1.947020,0.078183
1.953341,0.078078
1.959652,0.078030
1.965951,0.077979
1.972239,0.077900
1.978516,0.077801
1.984781,0.077700
1.991035,0.077609
1.997277,0.077523
2.003509,0.077432
2.009728,0.077323
2.015937,0.077190
2.022134,0.077041
2.028319,0.076889
2.034493,0.076747
2.040656,0.076614
2.046807,0.076477
2.052946,0.076328
2.059074,0.076164
2.065191,0.075989
2.071296,0.075804
2.077389,0.075612
2.083471,0.075409
2.089542,0.075199
2.095601,0.074987
2.101649,0.074773
2.107685,0.074553
2.113710,0.074327
2.119723,0.074096
2.125725,0.073865
2.131715,0.073633
2.137694,0.073395
2.143661,0.073141
2.149618,0.072870
2.155562,0.072589
2.161496,0.072321
2.167418,0.072086
2.173329,0.071896
2.179228,0.071733
2.185117,0.071579
2.190994,0.071420
2.196859,0.071251
2.202714,0.071076
2.208557,0.070899
2.214390,0.070725
2.220211,0.070553
2.226021,0.070381
2.231820,0.070208
2.237608,0.070034
2.243384,0.069859
2.249150,0.069682
2.254905,0.069510
2.260649,0.069333
2.266382,0.069160
2.272104,0.068981
2.277816,0.068798
2.283516,0.068611
2.289206,0.068421
2.294885,0.068227
2.300553,0.068029
2.306210,0.067826
2.311857,0.067616
2.317493,0.067400
2.323119,0.067177
2.328734,0.066947
2.334339,0.066707
2.339933,0.066455
2.345516,0.066197
2.351089,0.065925
2.356652,0.065651
2.362204,0.065365
2.367746,0.065072
2.373278,0.064774
2.378799,0.064471
2.384310,0.064163
2.389811,0.063845
2.395302,0.063522
2.400783,0.063198
2.406254,0.062879
2.411714,0.062567
2.417165,0.062257
2.422605,0.061944
2.428036,0.061630
2.433456,0.061325
2.438867,0.061031
2.444268,0.060749
2.449659,0.060472
2.455041,0.060194
2.460412,0.059915
2.465774,0.059641
2.471126,0.059378
2.476469,0.059124
2.481802,0.058871
2.487126,0.058611
2.492440,0.058347
2.497744,0.058085
2.503039,0.057834
2.508325,0.057595
2.513601,0.057361
2.518868,0.057133
2.524125,0.056911
2.529373,0.056702
2.534612,0.056509
2.539842,0.056329
2.545063,0.056156
2.550274,0.055983
2.555476,0.055811
2.560670,0.055643
2.565854,0.055485
2.571029,0.055344
2.576195,0.055225
2.581353,0.055123
2.586501,0.055027
2.591641,0.054933
2.596771,0.054848
2.601893,0.054791
2.607007,0.054782
2.612111,0.054825
2.617207,0.054902
2.622294,0.054976
2.627372,0.055011
2.632442,0.054997
2.637503,0.054953
2.642556,0.054906
2.647600,0.054877
2.652636,0.054865
2.657663,0.054860
2.662682,0.054847
2.667693,0.054809
2.672695,0.054744
2.677689,0.054654
2.682675,0.054552
2.687652,0.054445
2.692621,0.054336
2.697582,0.054224
2.702535,0.054106
2.707480,0.053982
2.712417,0.053850
2.717346,0.053711
2.722266,0.053566
2.727179,0.053417
2.732084,0.053267
2.736980,0.053121
2.741869,0.052988
2.746750,0.052872
2.751623,0.052769
2.756489,0.052670
2.761346,0.052559
2.766196,0.052435
2.771038,0.052300
2.775873,0.052163
2.780700,0.052032
2.785519,0.051907
2.790330,0.051791
2.795134,0.051683
2.799931,0.051583
2.804720,0.051487
2.809501,0.051390
2.814275,0.051290
2.819042,0.051187
2.823801,0.051081
2.828553,0.050965
2.833297,0.050855
