wave,flux
0.603108,0.082274
0.604550,0.082877
0.606002,0.083441
0.607464,0.083972
0.608936,0.084465
0.610418,0.084910
0.611910,0.085305
0.613412,0.085654
0.614925,0.085972
0.616448,0.086279
0.617982,0.086591
0.619527,0.086909
0.621083,0.087225
0.622649,0.087537
0.624227,0.087856
0.625816,0.088208
0.627416,0.088591
0.629027,0.088989
0.630651,0.089389
0.632285,0.089786
0.633932,0.090190
0.635591,0.090602
0.637261,0.091048
0.638944,0.091444
0.640639,0.091817
0.642347,0.092167
0.644067,0.092497
0.645800,0.092805
0.647546,0.093081
0.649305,0.093299
0.651077,0.093425
0.652862,0.093456
0.654660,0.093452
0.656473,0.093525
0.658299,0.093744
0.660138,0.094076
0.661992,0.094417
0.663860,0.094680
0.665742,0.094839
0.667639,0.094915
0.669551,0.094938
0.671477,0.094934
0.673418,0.094917
0.675375,0.094891
0.677346,0.094856
0.679334,0.094815
0.681337,0.094779
0.683355,0.094767
0.685390,0.094791
0.687441,0.094847
0.689508,0.094914
0.691592,0.094967
0.693692,0.094990
0.695809,0.094985
0.697944,0.094967
0.700096,0.094960
0.702265,0.094985
0.704452,0.095039
0.706657,0.095089
0.708879,0.095094
0.711120,0.095034
0.713380,0.094929
0.715658,0.094831
0.717956,0.094799
0.720272,0.094861
0.722607,0.094993
0.724963,0.095143
0.727337,0.095271
0.729732,0.095368
0.732147,0.095428
0.734583,0.095445
0.737039,0.095430
0.739516,0.095435
0.742014,0.095525
0.744533,0.095724
0.747074,0.096003
0.749637,0.096305
0.752221,0.096586
0.754828,0.096824
0.757458,0.097014
0.760110,0.097162
0.762786,0.097288
0.765484,0.097421
0.768206,0.097597
0.770952,0.097840
0.773722,0.098146
0.776516,0.098482
0.779335,0.098800
0.782178,0.099057
0.785047,0.099234
0.787941,0.099342
0.790860,0.099430
0.793805,0.099549
0.796777,0.099720
0.799775,0.099922
0.802799,0.100112
0.805850,0.100265
0.808929,0.100367
0.812035,0.100404
0.815168,0.100382
0.818330,0.100345
0.821520,0.100348
0.824739,0.100404
0.827986,0.100482
0.831262,0.100533
0.834568,0.100514
0.837903,0.100371
0.841269,0.100031
0.844664,0.099478
0.848090,0.098828
0.851547,0.098303
0.855034,0.098065
0.858553,0.098106
0.862103,0.098323
0.865686,0.098650
0.869300,0.099082
0.872946,0.099589
0.876625,0.100088
0.880337,0.100511
0.884082,0.100844
0.887860,0.101092
0.891672,0.101244
0.895517,0.101297
0.899396,0.101281
0.903310,0.101245
0.907258,0.101213
0.911241,0.101165
0.915259,0.101085
0.919311,0.100998
0.923399,0.100966
0.927523,0.101012
0.931682,0.101089
0.935877,0.101136
0.940109,0.101136
0.944376,0.101116
0.948680,0.101105
0.953020,0.101119
0.957397,0.101169
0.961810,0.101261
0.966261,0.101389
0.970749,0.101535
0.975273,0.101681
0.979835,0.101816
0.984435,0.101927
0.989071,0.101993
0.993745,0.102001
0.998457,0.101957
1.003206,0.101903
1.007992,0.101890
1.012817,0.101942
1.017678,0.102045
1.022578,0.102164
1.027514,0.102266
1.032488,0.102340
1.037500,0.102398
1.042549,0.102450
1.047635,0.102492
1.052758,0.102526
1.057919,0.102610
1.063116,0.102866
1.068350,0.103382
1.073620,0.104059
1.078927,0.104570
1.084271,0.104590
1.089650,0.104097
1.095065,0.103407
1.100516,0.102894
1.106001,0.102708
1.111522,0.102762
1.117078,0.102899
1.122668,0.103033
1.128293,0.103162
1.133951,0.103321
1.139643,0.103518
1.145368,0.103720
1.151125,0.103876
1.156915,0.103957
1.162737,0.103974
1.168591,0.103952
1.174476,0.103908
1.180391,0.103850
1.186337,0.103788
1.192313,0.103751
1.198318,0.103783
1.204351,0.103918
1.210414,0.104152
1.216504,0.104428
1.222621,0.104671
1.228766,0.104834
1.234936,0.104915
1.241132,0.104938
1.247354,0.104923
1.253600,0.104868
1.259871,0.104759
1.266165,0.104591
1.272482,0.104402
1.278821,0.104278
1.285182,0.104293
1.291565,0.104450
1.297968,0.104671
1.304391,0.104874
1.310834,0.105027
1.317295,0.105151
1.323775,0.105277
1.330272,0.105417
1.336787,0.105560
1.343318,0.105687
1.349865,0.105791
1.356428,0.105882
1.363005,0.105987
1.369596,0.106127
1.376201,0.106302
1.382819,0.106484
1.389449,0.106637
1.396091,0.106735
1.402744,0.106775
1.409409,0.106775
1.416083,0.106768
1.422766,0.106789
1.429459,0.106863
1.436160,0.106994
1.442870,0.107171
1.449586,0.107368
1.456310,0.107563
1.463040,0.107728
1.469776,0.107856
1.476517,0.107955
1.483263,0.108044
1.490014,0.108139
1.496768,0.108257
1.503526,0.108417
1.510287,0.108623
1.517050,0.108841
1.523816,0.109012
1.530583,0.109084
1.537351,0.109030
1.544120,0.108840
1.550890,0.108512
1.557660,0.108041
1.564429,0.107457
1.571197,0.106803
1.577965,0.106159
1.584730,0.105596
1.591494,0.105140
1.598256,0.104757
1.605015,0.104390
1.611771,0.103999
1.618524,0.103564
1.625274,0.103074
1.632019,0.102539
1.638761,0.102003
1.645498,0.101515
1.652230,0.101075
1.658957,0.100636
1.665679,0.100160
1.672396,0.099675
1.679106,0.099258
1.685811,0.098959
1.692509,0.098747
1.699201,0.098542
1.705886,0.098274
1.712564,0.097916
1.719235,0.097486
1.725899,0.097038
1.732555,0.096647
1.739204,0.096372
1.745844,0.096211
1.752476,0.096100
1.759100,0.095957
1.765716,0.095728
1.772323,0.095404
1.778921,0.095003
1.785511,0.094536
1.792091,0.094002
1.798662,0.093396
1.805224,0.092735
1.811776,0.092070
1.818319,0.091462
1.824852,0.090940
1.831376,0.090480
1.837889,0.090032
1.844393,0.089550
1.850886,0.089015
1.857369,0.088434
1.863842,0.087842
1.870305,0.087303
1.876757,0.086878
1.883198,0.086586
1.889629,0.086400
1.896049,0.086273
1.902459,0.086157
1.908858,0.086018
1.915245,0.085831
1.921622,0.085585
1.927988,0.085295
1.934343,0.084999
1.940687,0.084749
1.947020,0.084581
1.953341,0.084493
1.959652,0.084441
1.965951,0.084377
1.972239,0.084279
1.978516,0.084155
1.984781,0.084020
