wave,flux
0.603108,0.074939
0.604550,0.075112
0.606002,0.075353
0.607464,0.075666
0.608936,0.076033
0.610418,0.076430
0.611910,0.076834
0.613412,0.077227
0.614925,0.077605
0.616448,0.077976
0.617982,0.078356
0.619527,0.078753
0.621083,0.079162
0.622649,0.079570
0.624227,0.079971
0.625816,0.080373
0.627416,0.080771
0.629027,0.081159
0.630651,0.081528
0.632285,0.081878
0.633932,0.082216
0.635591,0.082545
0.637261,0.082899
0.638944,0.083196
0.640639,0.083467
0.642347,0.083714
0.644067,0.083944
0.645800,0.084156
0.647546,0.084345
0.649305,0.084490
0.651077,0.084565
0.652862,0.084568
0.654660,0.084552
0.656473,0.084619
0.658299,0.084832
0.660138,0.085163
0.661992,0.085516
0.663860,0.085808
0.665742,0.086011
0.667639,0.086142
0.669551,0.086227
0.671477,0.086288
0.673418,0.086335
0.675375,0.086372
0.677346,0.086397
0.679334,0.086409
0.681337,0.086418
0.683355,0.086441
0.685390,0.086489
0.687441,0.086559
0.689508,0.086632
0.691592,0.086684
0.693692,0.086700
0.695809,0.086683
0.697944,0.086648
0.700096,0.086621
0.702265,0.086625
0.704452,0.086656
0.706657,0.086683
0.708879,0.086666
0.711120,0.086586
0.713380,0.086462
0.715658,0.086350
0.717956,0.086310
0.720272,0.086371
0.722607,0.086509
0.724963,0.086669
0.727337,0.086811
0.729732,0.086924
0.732147,0.087003
0.734583,0.087038
0.737039,0.087041
0.739516,0.087064
0.742014,0.087174
0.744533,0.087398
0.747074,0.087701
0.749637,0.088028
0.752221,0.088329
0.754828,0.088582
0.757458,0.088781
0.760110,0.088932
0.762786,0.089055
0.765484,0.089182
0.768206,0.089352
0.770952,0.089589
0.773722,0.089891
0.776516,0.090223
0.779335,0.090536
0.782178,0.090785
0.785047,0.090949
0.787941,0.091042
0.790860,0.091114
0.793805,0.091222
0.796777,0.091387
0.799775,0.091588
0.802799,0.091780
0.805850,0.091936
0.808929,0.092041
0.812035,0.092078
0.815168,0.092055
0.818330,0.092016
0.821520,0.092019
0.824739,0.092080
0.827986,0.092163
0.831262,0.092215
0.834568,0.092192
0.837903,0.092031
0.841269,0.091656
0.844664,0.091048
0.848090,0.090331
0.851547,0.089741
0.855034,0.089455
0.858553,0.089464
0.862103,0.089660
0.865686,0.089974
0.869300,0.090401
0.872946,0.090910
0.876625,0.091411
0.880337,0.091834
0.884082,0.092163
0.887860,0.092405
0.891672,0.092549
0.895517,0.092591
0.899396,0.092566
0.903310,0.092529
0.907258,0.092506
0.911241,0.092476
0.915259,0.092423
0.919311,0.092371
0.923399,0.092390
0.927523,0.092499
0.931682,0.092649
0.935877,0.092771
0.940109,0.092844
0.944376,0.092895
0.948680,0.092956
0.953020,0.093042
0.957397,0.093165
0.961810,0.093328
0.966261,0.093525
0.970749,0.093733
0.975273,0.093933
0.979835,0.094108
0.984435,0.094245
0.989071,0.094323
0.993745,0.094325
0.998457,0.094261
1.003206,0.094179
1.007992,0.094135
1.012817,0.094158
1.017678,0.094234
1.022578,0.094325
1.027514,0.094394
1.032488,0.094433
1.037500,0.094454
1.042549,0.094468
1.047635,0.094473
1.052758,0.094469
1.057919,0.094513
1.063116,0.094731
1.068350,0.095217
1.073620,0.095872
1.078927,0.096363
1.084271,0.096357
1.089650,0.095837
1.095065,0.095134
1.100516,0.094631
1.106001,0.094475
1.111522,0.094563
1.117078,0.094729
1.122668,0.094882
1.128293,0.095027
1.133951,0.095203
1.139643,0.095422
1.145368,0.095646
1.151125,0.095816
1.156915,0.095899
1.162737,0.095907
1.168591,0.095870
1.174476,0.095807
1.180391,0.095726
1.186337,0.095640
1.192313,0.095581
1.198318,0.095600
1.204351,0.095738
1.210414,0.095989
1.216504,0.096289
1.222621,0.096550
1.228766,0.096719
1.234936,0.096794
1.241132,0.096802
1.247354,0.096765
1.253600,0.096682
1.259871,0.096535
1.266165,0.096318
1.272482,0.096077
1.278821,0.095911
1.285182,0.095906
1.291565,0.096067
1.297968,0.096303
1.304391,0.096518
1.310834,0.096674
1.317295,0.096797
1.323775,0.096922
1.330272,0.097064
1.336787,0.097209
1.343318,0.097335
1.349865,0.097433
1.356428,0.097516
1.363005,0.097615
1.369596,0.097757
1.376201,0.097939
1.382819,0.098129
1.389449,0.098286
1.396091,0.098377
1.402744,0.098397
1.409409,0.098370
1.416083,0.098333
1.422766,0.098329
1.429459,0.098388
1.436160,0.098517
1.442870,0.098698
1.449586,0.098907
1.456310,0.099111
1.463040,0.099281
1.469776,0.099409
1.476517,0.099507
1.483263,0.099597
1.490014,0.099698
1.496768,0.099835
1.503526,0.100032
1.510287,0.100295
1.517050,0.100584
1.523816,0.100827
1.530583,0.100962
1.537351,0.100955
1.544120,0.100795
1.550890,0.100478
1.557660,0.100004
1.564429,0.099398
1.571197,0.098719
1.577965,0.098064
1.584730,0.097521
1.591494,0.097120
1.598256,0.096818
1.605015,0.096543
1.611771,0.096242
1.618524,0.095888
1.625274,0.095464
1.632019,0.094980
1.638761,0.094490
1.645498,0.094055
1.652230,0.093673
1.658957,0.093281
1.665679,0.092828
1.672396,0.092353
1.679106,0.091956
1.685811,0.091703
1.692509,0.091558
1.699201,0.091419
1.705886,0.091193
1.712564,0.090847
1.719235,0.090404
1.725899,0.089937
1.732555,0.089549
1.739204,0.089321
1.745844,0.089253
1.752476,0.089264
1.759100,0.089245
1.765716,0.089126
1.772323,0.088894
1.778921,0.088569
1.785511,0.088165
1.792091,0.087676
1.798662,0.087093
1.805224,0.086437
1.811776,0.085773
1.818319,0.085187
1.824852,0.084717
1.831376,0.084329
1.837889,0.083949
1.844393,0.083509
1.850886,0.082980
1.857369,0.082365
1.863842,0.081711
1.870305,0.081110
1.876757,0.080648
1.883198,0.080361
1.889629,0.080214
1.896049,0.080138
1.902459,0.080068
1.908858,0.079953
1.915245,0.079756
1.921622,0.079462
1.927988,0.079093
1.934343,0.078710
1.940687,0.078395
1.947020,0.078213
1.953341,0.078163
1.959652,0.078181
1.965951,0.078195
1.972239,0.078169
1.978516,0.078116
1.984781,0.078058
1.991035,0.078008
1.997277,0.077962
2.003509,0.077905
2.009728,0.077821
2.015937,0.077704
2.022134,0.077562
2.028319,0.077414
2.034493,0.077274
2.040656,0.077141
2.046807,0.077002
2.052946,0.076844
2.059074,0.076663
2.065191,0.076464
2.071296,0.076251
2.077389,0.076024
2.083471,0.075782
2.089542,0.075531
2.095601,0.075275
2.101649,0.075017
2.107685,0.074751
2.113710,0.074477
2.119723,0.074198
2.125725,0.073919
2.131715,0.073641
2.137694,0.073355
2.143661,0.073047
2.149618,0.072714
2.155562,0.072366
2.161496,0.072038
2.167418,0.071763
2.173329,0.071560
2.179228,0.071406
2.185117,0.071272
2.190994,0.071131
2.196859,0.070974
2.202714,0.070806
2.208557,0.070636
2.214390,0.070471
2.220211,0.070310
2.226021,0.070147
2.231820,0.069981
2.237608,0.069811
2.243384,0.069638
2.249150,0.069461
2.254905,0.069287
2.260649,0.069107
2.266382,0.068927
2.272104,0.068739
2.277816,0.068544
2.283516,0.068342
2.289206,0.068138
2.294885,0.067933
2.300553,0.067728
2.306210,0.067519
2.311857,0.067303
2.317493,0.067082
2.323119,0.066860
2.328734,0.066639
2.334339,0.066421
2.339933,0.066199
2.345516,0.065975
2.351089,0.065742
2.356652,0.065514
2.362204,0.065280
2.367746,0.065044
2.373278,0.064804
2.378799,0.064561
2.384310,0.064316
2.389811,0.064069
2.395302,0.063818
2.400783,0.063561
2.406254,0.063300
2.411714,0.063035
2.417165,0.062766
2.422605,0.062491
2.428036,0.062210
2.433456,0.061927
2.438867,0.061639
2.444268,0.061349
2.449659,0.061057
2.455041,0.060761
2.460412,0.060462
2.465774,0.060161
2.471126,0.059864
2.476469,0.059570
2.481802,0.059278
2.487126,0.058983
2.492440,0.058687
2.497744,0.058395
2.503039,0.058112
2.508325,0.057840
2.513601,0.057576
2.518868,0.057323
2.524125,0.057079
2.529373,0.056850
2.534612,0.056638
2.539842,0.056442
2.545063,0.056256
2.550274,0.056078
2.555476,0.055906
2.560670,0.055743
2.565854,0.055592
2.571029,0.055459
2.576195,0.055346
2.581353,0.055250
2.586501,0.055164
2.591641,0.055084
2.596771,0.055014
2.601893,0.054969
2.607007,0.054963
2.612111,0.054997
2.617207,0.055060
2.622294,0.055123
2.627372,0.055158
2.632442,0.055158
2.637503,0.055133
2.642556,0.055106
2.647600,0.055089
2.652636,0.055083
2.657663,0.055079
2.662682,0.055065
2.667693,0.055028
2.672695,0.054964
2.677689,0.054876
2.682675,0.054771
2.687652,0.054658
2.692621,0.054538
2.697582,0.054412
2.702535,0.054279
2.707480,0.054138
2.712417,0.053990
2.717346,0.053836
2.722266,0.053678
2.727179,0.053517
2.732084,0.053357
2.736980,0.053204
2.741869,0.053064
2.746750,0.052943
2.751623,0.052839
2.756489,0.052743
2.761346,0.052644
2.766196,0.052540
2.771038,0.052431
2.775873,0.052324
2.780700,0.052225
2.785519,0.052133
2.790330,0.052049
2.795134,0.051974
2.799931,0.051904
2.804720,0.051836
2.809501,0.051765
2.814275,0.051688
2.819042,0.051604
2.823801,0.051512
2.828553,0.051405
2.833297,0.051298
2.838034,0.051171
2.842764,0.051036
2.847487,0.050887
2.852202,0.050733
2.856911,0.050581
2.861612,0.050435
2.866305,0.050288
2.870992,0.050127
2.875672,0.049942
2.880344,0.049737
2.885010,0.049528
2.889669,0.049330
2.894320,0.049154
2.898965,0.049000
2.903602,0.048866
2.908233,0.048762
2.912857,0.048677
2.917474,0.048619
2.922084,0.048573
2.926688,0.048536
2.931284,0.048504
2.935874,0.048479
2.940457,0.048462
2.945033,0.048451
2.949603,0.048441
2.954166,0.048430
2.958723,0.048419
2.963272,0.048410
2.967816,0.048406
2.972352,0.048405
2.976882,0.048404
2.981406,0.048407
2.985923,0.048398
2.990434,0.048391
2.994938,0.048368
2.999436,0.048330
3.003927,0.048276
3.008412,0.048215
3.012891,0.048155
3.017363,0.048103
3.021829,0.048066
3.026289,0.048043
3.030743,0.048027
3.035190,0.047993
3.039631,0.047920
3.044066,0.047800
3.048495,0.047648
3.052917,0.047495
3.057334,0.047356
3.061744,0.047233
3.066149,0.047120
3.070547,0.047012
3.074939,0.046908
3.079325,0.046811
3.083705,0.046723
3.088080,0.046642
3.092448,0.046570
3.096810,0.046512
3.101167,0.046474
3.105517,0.046460
3.109862,0.046463
3.114201,0.046471
3.118534,0.046468
3.122861,0.046461
3.127182,0.046462
3.131498,0.046487
3.135808,0.046544
3.140112,0.046630
3.144410,0.046738
3.148703,0.046854
3.152990,0.046967
3.157272,0.047072
3.161548,0.047172
3.165818,0.047267
3.170082,0.047355
3.174342,0.047432
3.178595,0.047498
3.182843,0.047555
3.187086,0.047606
3.191323,0.047650
3.195554,0.047686
3.199780,0.047708
3.204001,0.047716
3.208216,0.047710
3.212426,0.047692
3.216630,0.047665
3.220829,0.047631
3.225023,0.047594
3.229211,0.047556
3.233394,0.047520
3.237572,0.047484
3.241744,0.047444
3.245912,0.047402
3.250074,0.047359
3.254230,0.047323
3.258382,0.047297
3.262528,0.047282
3.266669,0.047277
3.270805,0.047285
3.274936,0.047310
3.279062,0.047357
3.283183,0.047428
3.287298,0.047520
3.291409,0.047614
3.295514,0.047683
3.299615,0.047712
3.303710,0.047712
3.307800,0.047716
3.311886,0.047747
3.315966,0.047800
3.320042,0.047846
3.324112,0.047867
3.328178,0.047871
3.332238,0.047876
3.336294,0.047903
3.340345,0.047954
3.344391,0.048025
3.348432,0.048109
3.352469,0.048205
3.356500,0.048310
3.360527,0.048428
3.364549,0.048554
3.368566,0.048683
3.372579,0.048811
3.376586,0.048939
3.380589,0.049074
3.384588,0.049241
3.388581,0.049434
3.392570,0.049656
3.396554,0.049881
3.400534,0.050089
3.404509,0.050270
3.408479,0.050431
3.412445,0.050584
3.416406,0.050733
3.420362,0.050874
3.424314,0.051003
3.428262,0.051117
3.432204,0.051213
3.436143,0.051290
3.440077,0.051349
3.444006,0.051385
3.447931,0.051405
3.451851,0.051396
3.455767,0.051371
3.459679,0.051327
3.463586,0.051270
3.467488,0.051200
3.471386,0.051118
3.475280,0.051024
3.479170,0.050923
3.483055,0.050823
3.486936,0.050730
3.490812,0.050648
3.494684,0.050579
3.498552,0.050526
3.502415,0.050495
3.506275,0.050491
3.510130,0.050526
3.513980,0.050593
3.517827,0.050704
3.521669,0.050841
3.525507,0.051004
3.529341,0.051189
3.533170,0.051390
3.536996,0.051601
3.540817,0.051818
3.544634,0.052045
3.548447,0.052285
3.552255,0.052535
3.556060,0.052786
3.559861,0.053014
3.563657,0.053244
3.567449,0.053460
3.571238,0.053668
3.575022,0.053864
3.578802,0.054046
3.582578,0.054213
3.586350,0.054365
3.590118,0.054503
3.593882,0.054627
3.597642,0.054736
3.601398,0.054828
3.605151,0.054904
3.608899,0.054967
3.612643,0.055019
3.616383,0.055063
3.620120,0.055097
3.623852,0.055122
3.627580,0.055135
3.631305,0.055139
3.635026,0.055135
3.638743,0.055126
3.642456,0.055116
3.646165,0.055106
3.649870,0.055092
3.653572,0.055074
3.657269,0.055052
3.660963,0.055036
3.664653,0.055035
3.668340,0.055062
3.672022,0.055121
3.675701,0.055209
3.679376,0.055319
3.683047,0.055451
3.686715,0.055613
3.690378,0.055820
3.694038,0.056075
3.697695,0.056362
3.701347,0.056660
3.704996,0.056960
3.708642,0.057261
3.712283,0.057570
3.715921,0.057892
3.719556,0.058231
3.723186,0.058593
3.726814,0.058982
3.730437,0.059397
3.734057,0.059828
3.737673,0.060250
3.741286,0.060638
3.744895,0.060973
3.748501,0.061256
3.752103,0.061504
3.755701,0.061731
3.759296,0.061947
3.762887,0.062159
3.766475,0.062368
3.770060,0.062573
3.773640,0.062770
3.777218,0.062956
3.780792,0.063129
3.784362,0.063292
3.787929,0.063445
3.791493,0.063590
3.795053,0.063729
