wave,flux
0.603108,0.095505
0.604550,0.096714
0.606002,0.097633
0.607464,0.098137
0.608936,0.098230
0.610418,0.098025
0.611910,0.097714
0.613412,0.097539
0.614925,0.097736
0.616448,0.098391
0.617982,0.099358
0.619527,0.100324
0.621083,0.101041
0.622649,0.101515
0.624227,0.101958
0.625816,0.102549
0.627416,0.103267
0.629027,0.103949
0.630651,0.104490
0.632285,0.104935
0.633932,0.105388
0.635591,0.105888
0.637261,0.106366
0.638944,0.106773
0.640639,0.107082
0.642347,0.107329
0.644067,0.107557
0.645800,0.107772
0.647546,0.107934
0.649305,0.107933
0.651077,0.107636
0.652862,0.107054
0.654660,0.106503
0.656473,0.106461
0.658299,0.107174
0.660138,0.108421
0.661992,0.109719
0.663860,0.110700
0.665742,0.111275
0.667639,0.111537
0.669551,0.111613
0.671477,0.111593
0.673418,0.111522
0.675375,0.111410
0.677346,0.111246
0.679334,0.111032
0.681337,0.110797
0.683355,0.110593
0.685390,0.110459
0.687441,0.110383
0.689508,0.110302
0.691592,0.110143
0.693692,0.109873
0.695809,0.109502
0.697944,0.109086
0.700096,0.108708
0.702265,0.108434
0.704452,0.108256
0.706657,0.108084
0.708879,0.107808
0.711120,0.107385
0.713380,0.106878
0.715658,0.106441
0.717956,0.106240
0.720272,0.106340
0.722607,0.106667
0.724963,0.107069
0.727337,0.107436
0.729732,0.107733
0.732147,0.107947
0.734583,0.108053
0.737039,0.108077
0.739516,0.108145
0.742014,0.108416
0.744533,0.108940
0.747074,0.109633
0.749637,0.110345
0.752221,0.110958
0.754828,0.111413
0.757458,0.111698
0.760110,0.111829
0.762786,0.111865
0.765484,0.111887
0.768206,0.111989
0.770952,0.112232
0.773722,0.112614
0.776516,0.113064
0.779335,0.113473
0.782178,0.113750
0.785047,0.113854
0.787941,0.113827
0.790860,0.113787
0.793805,0.113865
0.796777,0.114119
0.799775,0.114487
0.802799,0.114901
0.805850,0.115279
0.808929,0.115593
0.812035,0.115800
0.815168,0.115908
0.818330,0.116009
0.821520,0.116219
0.824739,0.116566
0.827986,0.116964
0.831262,0.117296
0.834568,0.117461
0.837903,0.117321
0.841269,0.116709
0.844664,0.115580
0.848090,0.114197
0.851547,0.113038
0.855034,0.112484
0.858553,0.112504
0.862103,0.112879
0.865686,0.113467
0.869300,0.114262
0.872946,0.115201
0.876625,0.116104
0.880337,0.116826
0.884082,0.117340
0.887860,0.117664
0.891672,0.117783
0.895517,0.117692
0.899396,0.117468
0.903310,0.117229
0.907258,0.117037
0.911241,0.116848
0.915259,0.116640
0.919311,0.116442
0.923399,0.116415
0.927523,0.116592
0.931682,0.116866
0.935877,0.117088
0.940109,0.117216
0.944376,0.117302
0.948680,0.117407
0.953020,0.117564
0.957397,0.117790
0.961810,0.118095
0.966261,0.118458
0.970749,0.118833
0.975273,0.119176
0.979835,0.119446
0.984435,0.119616
0.989071,0.119645
0.993745,0.119501
0.998457,0.119208
1.003206,0.118869
1.007992,0.118607
1.012817,0.118487
1.017678,0.118484
1.022578,0.118519
1.027514,0.118521
1.032488,0.118470
1.037500,0.118397
1.042549,0.118332
1.047635,0.118266
1.052758,0.118201
1.057919,0.118250
1.063116,0.118668
1.068350,0.119648
1.073620,0.120988
1.078927,0.122016
1.084271,0.122065
1.089650,0.121106
1.095065,0.119819
1.100516,0.118977
1.106001,0.118858
1.111522,0.119235
1.117078,0.119748
1.122668,0.120211
1.128293,0.120641
1.133951,0.121129
1.139643,0.121700
1.145368,0.122267
1.151125,0.122693
1.156915,0.122908
1.162737,0.122935
1.168591,0.122844
1.174476,0.122679
1.180391,0.122458
1.186337,0.122211
1.192313,0.122015
1.198318,0.121991
1.204351,0.122237
1.210414,0.122745
1.216504,0.123364
1.222621,0.123892
1.228766,0.124198
1.234936,0.124277
1.241132,0.124193
1.247354,0.123994
1.253600,0.123682
1.259871,0.123211
1.266165,0.122567
1.272482,0.121861
1.278821,0.121334
1.285182,0.121209
1.291565,0.121498
1.297968,0.121988
1.304391,0.122435
1.310834,0.122748
1.317295,0.122989
1.323775,0.123250
1.330272,0.123567
1.336787,0.123910
1.343318,0.124225
1.349865,0.124473
1.356428,0.124693
1.363005,0.124961
1.369596,0.125341
1.376201,0.125825
1.382819,0.126327
1.389449,0.126727
1.396091,0.126934
1.402744,0.126930
1.409409,0.126766
1.416083,0.126543
1.422766,0.126373
1.429459,0.126336
1.436160,0.126455
1.442870,0.126663
1.449586,0.126914
1.456310,0.127102
1.463040,0.127174
1.469776,0.127109
1.476517,0.126953
1.483263,0.126780
1.490014,0.126662
1.496768,0.126681
1.503526,0.126927
1.510287,0.127433
1.517050,0.128099
1.523816,0.128722
1.530583,0.129123
1.537351,0.129210
1.544120,0.128961
1.550890,0.128353
1.557660,0.127408
1.564429,0.126156
1.571197,0.124791
1.577965,0.123590
1.584730,0.122829
1.591494,0.122596
1.598256,0.122745
1.605015,0.123030
1.611771,0.123261
1.618524,0.123328
1.625274,0.123154
1.632019,0.122747
1.638761,0.122271
1.645498,0.121912
1.652230,0.121656
1.658957,0.121246
1.665679,0.120506
1.672396,0.119568
1.679106,0.118804
1.685811,0.118472
1.692509,0.118466
1.699201,0.118430
1.705886,0.118037
1.712564,0.117166
1.719235,0.115912
1.725899,0.114557
1.732555,0.113509
1.739204,0.113108
1.745844,0.113395
1.752476,0.114081
1.759100,0.114763
1.765716,0.115168
1.772323,0.115250
1.778921,0.115070
1.785511,0.114665
1.792091,0.113989
1.798662,0.112980
1.805224,0.111704
1.811776,0.110429
1.818319,0.109503
1.824852,0.109099
1.831376,0.109067
1.837889,0.109065
1.844393,0.108777
1.850886,0.108035
1.857369,0.106828
1.863842,0.105351
1.870305,0.104002
1.876757,0.103210
1.883198,0.103161
1.889629,0.103715
1.896049,0.104555
1.902459,0.105365
1.908858,0.105882
1.915245,0.105911
1.921622,0.105361
1.927988,0.104325
1.934343,0.103116
1.940687,0.102186
1.947020,0.101903
1.953341,0.102291
1.959652,0.103025
1.965951,0.103701
1.972239,0.104124
1.978516,0.104348
1.984781,0.104520
1.991035,0.104724
1.997277,0.104945
2.003509,0.105100
2.009728,0.105095
