wave,flux
0.603108,0.080273
0.604550,0.081966
0.606002,0.083407
0.607464,0.084589
0.608936,0.085514
0.610418,0.086210
0.611910,0.086723
0.613412,0.087122
0.614925,0.087486
0.616448,0.087871
0.617982,0.088278
0.619527,0.088654
0.621083,0.088950
0.622649,0.089176
0.624227,0.089404
0.625816,0.089711
0.627416,0.090101
0.629027,0.090521
0.630651,0.090929
0.632285,0.091329
0.633932,0.091752
0.635591,0.092207
0.637261,0.092718
0.638944,0.093156
0.640639,0.093554
0.642347,0.093917
0.644067,0.094258
0.645800,0.094576
0.647546,0.094845
0.649305,0.095012
0.651077,0.095005
0.652862,0.094821
0.654660,0.094601
0.656473,0.094582
0.658299,0.094903
0.660138,0.095475
0.661992,0.096070
0.663860,0.096504
0.665742,0.096727
0.667639,0.096784
0.669551,0.096742
0.671477,0.096650
0.673418,0.096535
0.675375,0.096406
0.677346,0.096260
0.679334,0.096103
0.681337,0.095954
0.683355,0.095847
0.685390,0.095807
0.687441,0.095823
0.689508,0.095857
0.691592,0.095864
0.693692,0.095816
0.695809,0.095717
0.697944,0.095596
0.700096,0.095501
0.702265,0.095470
0.704452,0.095495
0.706657,0.095518
0.708879,0.095467
0.711120,0.095308
0.713380,0.095077
0.715658,0.094869
0.717956,0.094790
0.720272,0.094884
0.722607,0.095108
0.724963,0.095365
0.727337,0.095585
0.729732,0.095748
0.732147,0.095844
0.734583,0.095860
0.737039,0.095814
0.739516,0.095793
0.742014,0.095907
0.744533,0.096195
0.747074,0.096603
0.749637,0.097031
0.752221,0.097402
0.754828,0.097676
0.757458,0.097846
0.760110,0.097921
0.762786,0.097941
0.765484,0.097961
0.768206,0.098043
0.770952,0.098230
0.773722,0.098519
0.776516,0.098859
0.779335,0.099173
0.782178,0.099393
0.785047,0.099490
0.787941,0.099490
0.790860,0.099475
0.793805,0.099537
0.796777,0.099713
0.799775,0.099964
0.802799,0.100233
0.805850,0.100468
0.808929,0.100648
0.812035,0.100744
0.815168,0.100764
0.818330,0.100775
0.821520,0.100862
0.824739,0.101045
0.827986,0.101264
0.831262,0.101441
0.834568,0.101501
0.837903,0.101351
0.841269,0.100873
0.844664,0.100037
0.848090,0.099030
0.851547,0.098199
0.855034,0.097809
0.858553,0.097843
0.862103,0.098139
0.865686,0.098595
0.869300,0.099206
0.872946,0.099925
0.876625,0.100624
0.880337,0.101198
0.884082,0.101629
0.887860,0.101928
0.891672,0.102084
0.895517,0.102094
0.899396,0.102009
0.903310,0.101914
0.907258,0.101848
0.911241,0.101781
0.915259,0.101695
0.919311,0.101617
0.923399,0.101651
0.927523,0.101823
0.931682,0.102058
0.935877,0.102254
0.940109,0.102381
0.944376,0.102477
0.948680,0.102583
0.953020,0.102722
0.957397,0.102906
0.961810,0.103140
0.966261,0.103410
0.970749,0.103685
0.975273,0.103935
0.979835,0.104133
0.984435,0.104262
0.989071,0.104293
0.993745,0.104206
0.998457,0.104017
1.003206,0.103795
1.007992,0.103621
1.012817,0.103537
1.017678,0.103524
1.022578,0.103531
1.027514,0.103511
1.032488,0.103453
1.037500,0.103375
1.042549,0.103296
1.047635,0.103208
1.052758,0.103096
1.057919,0.103004
1.063116,0.103050
1.068350,0.103331
1.073620,0.103775
1.078927,0.104098
1.084271,0.104023
1.089650,0.103561
1.095065,0.103030
1.100516,0.102764
1.106001,0.102850
1.111522,0.103141
1.117078,0.103452
1.122668,0.103704
1.128293,0.103926
1.133951,0.104180
1.139643,0.104483
1.145368,0.104782
1.151125,0.104999
1.156915,0.105091
1.162737,0.105076
1.168591,0.104994
1.174476,0.104874
1.180391,0.104724
1.186337,0.104565
1.192313,0.104439
1.198318,0.104413
1.204351,0.104544
1.210414,0.104822
1.216504,0.105164
1.222621,0.105457
1.228766,0.105632
1.234936,0.105688
1.241132,0.105662
1.247354,0.105584
1.253600,0.105451
1.259871,0.105241
1.266165,0.104946
1.272482,0.104625
1.278821,0.104403
1.285182,0.104392
1.291565,0.104593
1.297968,0.104891
1.304391,0.105162
1.310834,0.105357
1.317295,0.105509
1.323775,0.105662
1.330272,0.105833
1.336787,0.106007
1.343318,0.106153
1.349865,0.106261
1.356428,0.106347
1.363005,0.106450
1.369596,0.106604
1.376201,0.106806
1.382819,0.107017
1.389449,0.107182
1.396091,0.107264
1.402744,0.107259
1.409409,0.107193
1.416083,0.107115
1.422766,0.107077
1.429459,0.107117
1.436160,0.107242
1.442870,0.107428
1.449586,0.107648
1.456310,0.107862
1.463040,0.108035
1.469776,0.108159
1.476517,0.108248
1.483263,0.108329
1.490014,0.108428
1.496768,0.108572
1.503526,0.108791
1.510287,0.109091
1.517050,0.109424
1.523816,0.109707
1.530583,0.109864
1.537351,0.109860
1.544120,0.109683
1.550890,0.109327
1.557660,0.108795
1.564429,0.108119
1.571197,0.107364
1.577965,0.106641
1.584730,0.106051
1.591494,0.105625
1.598256,0.105312
1.605015,0.105028
1.611771,0.104712
1.618524,0.104333
1.625274,0.103873
1.632019,0.103342
1.638761,0.102802
1.645498,0.102319
1.652230,0.101893
1.658957,0.101449
1.665679,0.100936
1.672396,0.100396
1.679106,0.099940
1.685811,0.099639
1.692509,0.099455
1.699201,0.099274
1.705886,0.099001
1.712564,0.098600
1.719235,0.098099
1.725899,0.097578
1.732555,0.097143
1.739204,0.096878
1.745844,0.096782
1.752476,0.096768
1.759100,0.096722
1.765716,0.096573
1.772323,0.096308
1.778921,0.095950
1.785511,0.095514
1.792091,0.094994
1.798662,0.094382
1.805224,0.093700
1.811776,0.093016
1.818319,0.092409
1.824852,0.091917
1.831376,0.091505
1.837889,0.091099
1.844393,0.090638
1.850886,0.090093
1.857369,0.089472
1.863842,0.088820
1.870305,0.088221
1.876757,0.087757
1.883198,0.087452
1.889629,0.087274
1.896049,0.087159
1.902459,0.087048
1.908858,0.086898
1.915245,0.086677
1.921622,0.086377
1.927988,0.086018
1.934343,0.085653
1.940687,0.085351
1.947020,0.085162
1.953341,0.085079
1.959652,0.085051
1.965951,0.085018
1.972239,0.084954
1.978516,0.084870
1.984781,0.084781
1.991035,0.084697
1.997277,0.084616
2.003509,0.084524
2.009728,0.084413
2.015937,0.084276
2.022134,0.084121
2.028319,0.083959
2.034493,0.083800
2.040656,0.083641
2.046807,0.083472
2.052946,0.083285
2.059074,0.083078
2.065191,0.082852
2.071296,0.082608
2.077389,0.082350
2.083471,0.082074
2.089542,0.081786
2.095601,0.081489
2.101649,0.081183
2.107685,0.080869
2.113710,0.080548
2.119723,0.080221
2.125725,0.079892
2.131715,0.079563
2.137694,0.079233
2.143661,0.078901
2.149618,0.078570
2.155562,0.078247
2.161496,0.077942
2.167418,0.077657
2.173329,0.077395
2.179228,0.077143
2.185117,0.076896
2.190994,0.076654
2.196859,0.076418
2.202714,0.076189
2.208557,0.075968
2.214390,0.075751
2.220211,0.075540
2.226021,0.075332
2.231820,0.075130
2.237608,0.074933
2.243384,0.074740
2.249150,0.074545
2.254905,0.074357
2.260649,0.074161
2.266382,0.073970
2.272104,0.073777
2.277816,0.073588
2.283516,0.073403
2.289206,0.073216
2.294885,0.073025
2.300553,0.072828
2.306210,0.072631
2.311857,0.072439
2.317493,0.072253
2.323119,0.072064
2.328734,0.071861
2.334339,0.071642
2.339933,0.071412
2.345516,0.071191
2.351089,0.070966
2.356652,0.070747
2.362204,0.070515
2.367746,0.070279
2.373278,0.070046
2.378799,0.069811
2.384310,0.069561
2.389811,0.069285
2.395302,0.068989
2.400783,0.068695
2.406254,0.068420
2.411714,0.068161
2.417165,0.067897
2.422605,0.067611
2.428036,0.067305
2.433456,0.067005
2.438867,0.066720
2.444268,0.066451
2.449659,0.066177
2.455041,0.065881
2.460412,0.065563
2.465774,0.065243
2.471126,0.064938
2.476469,0.064643
2.481802,0.064336
2.487126,0.063997
2.492440,0.063632
2.497744,0.063264
2.503039,0.062914
2.508325,0.062585
2.513601,0.062264
2.518868,0.061945
2.524125,0.061634
2.529373,0.061347
2.534612,0.061093
2.539842,0.060862
2.545063,0.060635
2.550274,0.060400
2.555476,0.060154
2.560670,0.059908
2.565854,0.059675
2.571029,0.059475
2.576195,0.059314
2.581353,0.059181
2.586501,0.059053
2.591641,0.058917
2.596771,0.058790
2.601893,0.058719
2.607007,0.058748
2.612111,0.058889
2.617207,0.059102
2.622294,0.059301
2.627372,0.059406
2.632442,0.059397
2.637503,0.059322
2.642556,0.059247
2.647600,0.059215
2.652636,0.059233
2.657663,0.059278
2.662682,0.059315
2.667693,0.059312
2.672695,0.059260
2.677689,0.059173
2.682675,0.059076
2.687652,0.058989
2.692621,0.058913
2.697582,0.058842
2.702535,0.058770
2.707480,0.058691
2.712417,0.058601
2.717346,0.058499
2.722266,0.058383
2.727179,0.058255
2.732084,0.058120
2.736980,0.057988
2.741869,0.057872
2.746750,0.057781
2.751623,0.057706
2.756489,0.057619
2.761346,0.057488
2.766196,0.057309
2.771038,0.057090
2.775873,0.056856
2.780700,0.056621
2.785519,0.056393
2.790330,0.056179
2.795134,0.055982
2.799931,0.055801
2.804720,0.055631
2.809501,0.055465
2.814275,0.055302
2.819042,0.055143
2.823801,0.054989
2.828553,0.054836
2.833297,0.054708
2.838034,0.054579
2.842764,0.054460
2.847487,0.054341
2.852202,0.054235
2.856911,0.054152
2.861612,0.054097
2.866305,0.054048
2.870992,0.053968
2.875672,0.053830
2.880344,0.053636
2.885010,0.053419
2.889669,0.053210
2.894320,0.053026
2.898965,0.052865
2.903602,0.052718
2.908233,0.052596
2.912857,0.052476
2.917474,0.052373
2.922084,0.052265
2.926688,0.052145
2.931284,0.052011
2.935874,0.051871
2.940457,0.051732
2.945033,0.051593
2.949603,0.051449
2.954166,0.051301
2.958723,0.051154
2.963272,0.051020
2.967816,0.050906
2.972352,0.050816
2.976882,0.050747
2.981406,0.050708
2.985923,0.050677
2.990434,0.050671
2.994938,0.050657
2.999436,0.050633
3.003927,0.050599
3.008412,0.050569
3.012891,0.050560
3.017363,0.050588
3.021829,0.050664
3.026289,0.050787
3.030743,0.050936
3.035190,0.051059
3.039631,0.051105
3.044066,0.051056
3.048495,0.050946
3.052917,0.050839
3.057334,0.050766
3.061744,0.050730
3.066149,0.050712
3.070547,0.050700
3.074939,0.050690
3.079325,0.050686
3.083705,0.050687
3.088080,0.050689
3.092448,0.050691
3.096810,0.050701
3.101167,0.050731
3.105517,0.050786
3.109862,0.050850
3.114201,0.050890
3.118534,0.050875
3.122861,0.050812
