wave,flux
0.603108,0.071975
0.604550,0.072548
0.606002,0.073139
0.607464,0.073783
0.608936,0.074467
0.610418,0.075152
0.611910,0.075784
0.613412,0.076313
0.614925,0.076703
0.616448,0.076960
0.617982,0.077140
0.619527,0.077312
0.621083,0.077523
0.622649,0.077764
0.624227,0.078001
0.625816,0.078227
0.627416,0.078442
0.629027,0.078669
0.630651,0.078911
0.632285,0.079161
0.633932,0.079406
0.635591,0.079647
0.637261,0.079974
0.638944,0.080216
0.640639,0.080452
0.642347,0.080679
0.644067,0.080894
0.645800,0.081099
0.647546,0.081289
0.649305,0.081458
0.651077,0.081591
0.652862,0.081683
0.654660,0.081751
0.656473,0.081841
0.658299,0.081997
0.660138,0.082214
0.661992,0.082452
0.663860,0.082663
0.665742,0.082828
0.667639,0.082950
0.669551,0.083041
0.671477,0.083113
0.673418,0.083172
0.675375,0.083219
0.677346,0.083252
0.679334,0.083270
0.681337,0.083280
0.683355,0.083293
0.685390,0.083317
0.687441,0.083354
0.689508,0.083389
0.691592,0.083406
0.693692,0.083395
0.695809,0.083357
0.697944,0.083305
0.700096,0.083259
0.702265,0.083238
0.704452,0.083243
0.706657,0.083249
0.708879,0.083224
0.711120,0.083154
0.713380,0.083054
0.715658,0.082971
0.717956,0.082956
0.720272,0.083034
0.722607,0.083184
0.724963,0.083361
0.727337,0.083528
0.729732,0.083674
0.732147,0.083791
0.734583,0.083871
0.737039,0.083921
0.739516,0.083984
0.742014,0.084119
0.744533,0.084346
0.747074,0.084637
0.749637,0.084940
0.752221,0.085210
0.754828,0.085425
0.757458,0.085578
0.760110,0.085674
0.762786,0.085733
0.765484,0.085785
0.768206,0.085867
0.770952,0.086003
0.773722,0.086192
0.776516,0.086406
0.779335,0.086601
0.782178,0.086737
0.785047,0.086797
0.787941,0.086794
0.790860,0.086777
0.793805,0.086799
0.796777,0.086881
0.799775,0.087007
0.802799,0.087136
0.805850,0.087243
0.808929,0.087315
0.812035,0.087335
0.815168,0.087309
0.818330,0.087279
0.821520,0.087299
0.824739,0.087385
0.827986,0.087501
