wave,flux
0.603108,0.196316
0.604550,0.199991
0.606002,0.202357
0.607464,0.202784
0.608936,0.201360
0.610418,0.198705
0.611910,0.195789
0.613412,0.193806
0.614925,0.193818
0.616448,0.196144
0.617982,0.199974
0.619527,0.203781
0.621083,0.206415
0.622649,0.207929
0.624227,0.209306
0.625816,0.211281
0.627416,0.213770
0.629027,0.216040
0.630651,0.217665
0.632285,0.218859
0.633932,0.220069
0.635591,0.221447
0.637261,0.222626
0.638944,0.223592
0.640639,0.224166
0.642347,0.224509
0.644067,0.224781
0.645800,0.225016
0.647546,0.225062
0.649305,0.224534
0.651077,0.222989
0.652862,0.220498
0.654660,0.218194
0.656473,0.217686
0.658299,0.219719
0.660138,0.223467
0.661992,0.227301
0.663860,0.230046
0.665742,0.231476
0.667639,0.231942
0.669551,0.231879
0.671477,0.231590
0.673418,0.231230
0.675375,0.230838
0.677346,0.230400
0.679334,0.229931
0.681337,0.229531
0.683355,0.229348
0.685390,0.229481
0.687441,0.229871
0.689508,0.230324
0.691592,0.230640
0.693692,0.230718
0.695809,0.230585
0.697944,0.230373
0.700096,0.230274
0.702265,0.230428
0.704452,0.230788
0.706657,0.231118
0.708879,0.231153
0.711120,0.230789
0.713380,0.230169
0.715658,0.229630
0.717956,0.229509
0.720272,0.229934
0.722607,0.230729
0.724963,0.231572
0.727337,0.232241
0.729732,0.232685
0.732147,0.232894
0.734583,0.232840
0.737039,0.232592
0.739516,0.232411
0.742014,0.232598
0.744533,0.233243
0.747074,0.234177
0.749637,0.235129
0.752221,0.235900
0.754828,0.236402
0.757458,0.236630
0.760110,0.236634
0.762786,0.236510
0.765484,0.236396
0.768206,0.236441
0.770952,0.236732
0.773722,0.237253
0.776516,0.237879
0.779335,0.238440
0.782178,0.238797
0.785047,0.238898
0.787941,0.238813
0.790860,0.238716
0.793805,0.238793
0.796777,0.239120
0.799775,0.239588
0.802799,0.240100
0.805850,0.240566
0.808929,0.240932
0.812035,0.241154
0.815168,0.241250
0.818330,0.241343
0.821520,0.241577
0.824739,0.241978
0.827986,0.242436
0.831262,0.242811
0.834568,0.242985
0.837903,0.242809
0.841269,0.242106
0.844664,0.240849
0.848090,0.239347
0.851547,0.238123
0.855034,0.237564
0.858553,0.237628
0.862103,0.238033
0.865686,0.238623
0.869300,0.239384
0.872946,0.240239
0.876625,0.241007
0.880337,0.241550
0.884082,0.241850
0.887860,0.241932
0.891672,0.241789
0.895517,0.241427
0.899396,0.240922
0.903310,0.240386
0.907258,0.239871
0.911241,0.239342
0.915259,0.238767
0.919311,0.238227
0.923399,0.237815
0.927523,0.237581
0.931682,0.237438
0.935877,0.237278
0.940109,0.237077
0.944376,0.236887
0.948680,0.236765
0.953020,0.236742
0.957397,0.236839
0.961810,0.237067
0.966261,0.237417
0.970749,0.237864
0.975273,0.238382
0.979835,0.238955
0.984435,0.239560
0.989071,0.240156
0.993745,0.240702
0.998457,0.241198
1.003206,0.241692
1.007992,0.242243
1.012817,0.242871
1.017678,0.243535
1.022578,0.244165
1.027514,0.244696
1.032488,0.245100
1.037500,0.245375
1.042549,0.245517
1.047635,0.245493
1.052758,0.245258
1.057919,0.244793
1.063116,0.244153
1.068350,0.243421
1.073620,0.242621
1.078927,0.241699
1.084271,0.240607
1.089650,0.239414
1.095065,0.238293
1.100516,0.237380
1.106001,0.236672
1.111522,0.236064
1.117078,0.235468
1.122668,0.234885
1.128293,0.234389
1.133951,0.234066
1.139643,0.233957
1.145368,0.234045
1.151125,0.234268
1.156915,0.234567
1.162737,0.234935
1.168591,0.235380
1.174476,0.235900
1.180391,0.236481
1.186337,0.237113
1.192313,0.237806
1.198318,0.238588
1.204351,0.239479
1.210414,0.240448
