wave,flux
0.603108,0.158833
0.604550,0.160621
0.606002,0.162009
0.607464,0.162840
0.608936,0.163127
0.610418,0.163018
0.611910,0.162764
0.613412,0.162684
0.614925,0.163078
0.616448,0.164058
0.617982,0.165433
0.619527,0.166800
0.621083,0.167843
0.622649,0.168574
0.624227,0.169264
0.625816,0.170145
0.627416,0.171190
0.629027,0.172187
0.630651,0.173006
0.632285,0.173702
0.633932,0.174407
0.635591,0.175166
0.637261,0.175919
0.638944,0.176552
0.640639,0.177055
0.642347,0.177474
0.644067,0.177858
0.645800,0.178216
0.647546,0.178496
0.649305,0.178562
0.651077,0.178251
0.652862,0.177579
0.654660,0.176934
0.656473,0.176898
0.658299,0.177766
0.660138,0.179269
0.661992,0.180824
0.663860,0.181993
0.665742,0.182676
0.667639,0.182992
0.669551,0.183098
0.671477,0.183108
0.673418,0.183080
0.675375,0.183028
0.677346,0.182946
0.679334,0.182839
0.681337,0.182746
0.683355,0.182732
0.685390,0.182839
0.687441,0.183047
0.689508,0.183276
0.691592,0.183437
0.693692,0.183485
0.695809,0.183428
0.697944,0.183324
0.700096,0.183262
0.702265,0.183310
0.704452,0.183451
0.706657,0.183577
0.708879,0.183561
0.711120,0.183347
0.713380,0.183004
0.715658,0.182696
0.717956,0.182600
0.720272,0.182790
0.722607,0.183186
0.724963,0.183626
0.727337,0.183997
0.729732,0.184268
0.732147,0.184433
0.734583,0.184471
0.737039,0.184419
0.739516,0.184421
0.742014,0.184650
0.744533,0.185166
0.747074,0.185881
0.749637,0.186643
0.752221,0.187334
0.754828,0.187899
0.757458,0.188330
0.760110,0.188647
0.762786,0.188901
0.765484,0.189169
0.768206,0.189540
0.770952,0.190068
0.773722,0.190740
0.776516,0.191474
0.779335,0.192153
0.782178,0.192675
0.785047,0.192993
0.787941,0.193145
0.790860,0.193239
0.793805,0.193401
0.796777,0.193675
0.799775,0.194000
0.802799,0.194288
0.805850,0.194480
0.808929,0.194548
0.812035,0.194464
0.815168,0.194248
0.818330,0.194000
0.821520,0.193841
0.824739,0.193806
0.827986,0.193822
0.831262,0.193787
0.834568,0.193614
0.837903,0.193188
0.841269,0.192363
0.844664,0.191113
0.848090,0.189694
0.851547,0.188567
0.855034,0.188077
0.858553,0.188198
0.862103,0.188698
0.865686,0.189440
0.869300,0.190407
0.872946,0.191529
0.876625,0.192635
0.880337,0.193585
0.884082,0.194351
0.887860,0.194939
0.891672,0.195330
0.895517,0.195515
0.899396,0.195555
0.903310,0.195544
0.907258,0.195527
0.911241,0.195463
0.915259,0.195314
0.919311,0.195140
0.923399,0.195058
0.927523,0.195112
0.931682,0.195217
0.935877,0.195253
0.940109,0.195193
0.944376,0.195090
0.948680,0.195001
0.953020,0.194960
0.957397,0.194989
0.961810,0.195101
0.966261,0.195286
0.970749,0.195513
0.975273,0.195751
0.979835,0.195979
0.984435,0.196173
0.989071,0.196298
0.993745,0.196323
0.998457,0.196263
1.003206,0.196192
1.007992,0.196202
1.012817,0.196335
1.017678,0.196565
1.022578,0.196824
1.027514,0.197049
1.032488,0.197221
1.037500,0.197357
1.042549,0.197473
1.047635,0.197548
1.052758,0.197553
1.057919,0.197513
1.063116,0.197533
1.068350,0.197718
1.073620,0.198021
1.078927,0.198206
1.084271,0.198045
1.089650,0.197576
1.095065,0.197105
1.100516,0.196928
1.106001,0.197093
1.111522,0.197426
1.117078,0.197740
1.122668,0.197968
1.128293,0.198162
1.133951,0.198405
1.139643,0.198721
1.145368,0.199055
1.151125,0.199314
1.156915,0.199448
1.162737,0.199475
1.168591,0.199439
1.174476,0.199371
1.180391,0.199282
1.186337,0.199189
1.192313,0.199142
1.198318,0.199217
1.204351,0.199477
1.210414,0.199910
1.216504,0.200414
1.222621,0.200859
1.228766,0.201159
1.234936,0.201313
1.241132,0.201360
1.247354,0.201337
1.253600,0.201242
1.259871,0.201047
1.266165,0.200748
1.272482,0.200412
1.278821,0.200189
1.285182,0.200211
1.291565,0.200482
1.297968,0.200869
1.304391,0.201226
1.310834,0.201499
1.317295,0.201726
1.323775,0.201962
1.330272,0.202228
1.336787,0.202506
1.343318,0.202762
1.349865,0.202985
1.356428,0.203191
1.363005,0.203428
1.369596,0.203731
1.376201,0.204100
1.382819,0.204484
1.389449,0.204821
1.396091,0.205062
1.402744,0.205201
1.409409,0.205269
1.416083,0.205323
1.422766,0.205426
1.429459,0.205621
1.436160,0.205914
1.442870,0.206285
1.449586,0.206689
1.456310,0.207084
1.463040,0.207421
1.469776,0.207687
1.476517,0.207898
1.483263,0.208085
1.490014,0.208277
1.496768,0.208506
1.503526,0.208807
1.510287,0.209187
1.517050,0.209585
1.523816,0.209895
1.530583,0.210022
1.537351,0.209915
1.544120,0.209557
1.550890,0.208943
1.557660,0.208064
1.564429,0.206970
1.571197,0.205743
1.577965,0.204530
1.584730,0.203465
1.591494,0.202596
1.598256,0.201861
1.605015,0.201159
1.611771,0.200413
1.618524,0.199586
1.625274,0.198657
1.632019,0.197642
1.638761,0.196625
1.645498,0.195699
1.652230,0.194863
1.658957,0.194028
1.665679,0.193119
1.672396,0.192190
1.679106,0.191390
1.685811,0.190814
1.692509,0.190409
1.699201,0.190018
1.705886,0.189501
1.712564,0.188807
1.719235,0.187967
1.725899,0.187089
1.732555,0.186324
1.739204,0.185793
1.745844,0.185496
1.752476,0.185309
1.759100,0.185065
1.765716,0.184659
1.772323,0.184068
1.778921,0.183326
1.785511,0.182455
1.792091,0.181449
1.798662,0.180294
1.805224,0.179024
1.811776,0.177746
1.818319,0.176587
1.824852,0.175613
1.831376,0.174774
1.837889,0.173959
1.844393,0.173066
1.850886,0.172049
1.857369,0.170915
1.863842,0.169741
1.870305,0.168669
1.876757,0.167837
1.883198,0.167299
1.889629,0.167000
1.896049,0.166831
1.902459,0.166687
1.908858,0.166482
1.915245,0.166155
1.921622,0.165680
1.927988,0.165086
1.934343,0.164467
1.940687,0.163955
1.947020,0.163653
1.953341,0.163559
1.959652,0.163570
1.965951,0.163563
1.972239,0.163480
1.978516,0.163339
1.984781,0.163178
1.991035,0.163023
1.997277,0.162867
2.003509,0.162689
2.009728,0.162462
2.015937,0.162178
2.022134,0.161852
2.028319,0.161518
2.034493,0.161202
2.040656,0.160908
2.046807,0.160613
2.052946,0.160296
2.059074,0.159953
2.065191,0.159596
2.071296,0.159232
2.077389,0.158863
2.083471,0.158481
2.089542,0.158093
