wave,flux
0.603108,0.075972
0.604550,0.075589
0.606002,0.075407
0.607464,0.075473
0.608936,0.075761
0.610418,0.076201
0.611910,0.076703
0.613412,0.077167
0.614925,0.077516
0.616448,0.077734
0.617982,0.077891
0.619527,0.078094
0.621083,0.078413
0.622649,0.078829
0.624227,0.079266
0.625816,0.079685
0.627416,0.080081
0.629027,0.080495
0.630651,0.080944
0.632285,0.081410
0.633932,0.081867
0.635591,0.082307
0.637261,0.082777
0.638944,0.083206
0.640639,0.083629
0.642347,0.084034
0.644067,0.084413
0.645800,0.084763
0.647546,0.085083
0.649305,0.085378
0.651077,0.085644
0.652862,0.085875
0.654660,0.086047
0.656473,0.086159
0.658299,0.086228
0.660138,0.086282
0.661992,0.086335
0.663860,0.086384
0.665742,0.086419
0.667639,0.086435
0.669551,0.086433
0.671477,0.086417
0.673418,0.086389
0.675375,0.086354
0.677346,0.086313
0.679334,0.086266
0.681337,0.086220
0.683355,0.086183
0.685390,0.086163
0.687441,0.086157
0.689508,0.086160
0.691592,0.086160
0.693692,0.086148
0.695809,0.086125
0.697944,0.086095
0.700096,0.086073
0.702265,0.086069
0.704452,0.086084
0.706657,0.086100
0.708879,0.086095
0.711120,0.086056
0.713380,0.085992
0.715658,0.085935
0.717956,0.085923
0.720272,0.085975
0.722607,0.086079
0.724963,0.086203
0.727337,0.086321
0.729732,0.086426
0.732147,0.086513
0.734583,0.086576
0.737039,0.086622
0.739516,0.086686
0.742014,0.086815
0.744533,0.087027
0.747074,0.087303
0.749637,0.087604
0.752221,0.087895
0.754828,0.088159
0.757458,0.088392
0.760110,0.088595
0.762786,0.088782
0.765484,0.088973
0.768206,0.089196
0.770952,0.089467
0.773722,0.089784
0.776516,0.090120
0.779335,0.090437
0.782178,0.090698
0.785047,0.090886
0.787941,0.091008
0.790860,0.091102
0.793805,0.091208
0.796777,0.091342
0.799775,0.091490
0.802799,0.091612
0.805850,0.091691
0.808929,0.091715
0.812035,0.091676
0.815168,0.091581
0.818330,0.091468
0.821520,0.091386
0.824739,0.091350
0.827986,0.091335
0.831262,0.091303
0.834568,0.091218
0.837903,0.091034
0.841269,0.090689
0.844664,0.090171
0.848090,0.089581
0.851547,0.089116
0.855034,0.088923
0.858553,0.088994
0.862103,0.089238
0.865686,0.089596
0.869300,0.090064
0.872946,0.090610
0.876625,0.091161
0.880337,0.091653
0.884082,0.092072
0.887860,0.092417
0.891672,0.092679
0.895517,0.092851
0.899396,0.092958
0.903310,0.093043
0.907258,0.093124
0.911241,0.093184
0.915259,0.093203
0.919311,0.093206
0.923399,0.093251
0.927523,0.093358
0.931682,0.093486
0.935877,0.093579
0.940109,0.093622
0.944376,0.093638
0.948680,0.093656
0.953020,0.093691
0.957397,0.093753
0.961810,0.093849
0.966261,0.093972
0.970749,0.094109
0.975273,0.094241
0.979835,0.094359
0.984435,0.094450
0.989071,0.094497
0.993745,0.094485
0.998457,0.094421
1.003206,0.094343
1.007992,0.094299
1.012817,0.094312
1.017678,0.094368
1.022578,0.094434
1.027514,0.094480
1.032488,0.094496
1.037500,0.094492
1.042549,0.094474
1.047635,0.094434
1.052758,0.094349
1.057919,0.094219
1.063116,0.094080
1.068350,0.093977
1.073620,0.093907
1.078927,0.093811
1.084271,0.093635
1.089650,0.093413
1.095065,0.093257
1.100516,0.093258
1.106001,0.093400
1.111522,0.093590
1.117078,0.093745
1.122668,0.093848
1.128293,0.093934
1.133951,0.094053
1.139643,0.094218
1.145368,0.094402
1.151125,0.094555
1.156915,0.094650
1.162737,0.094693
1.168591,0.094708
1.174476,0.094710
1.180391,0.094703
1.186337,0.094695
1.192313,0.094711
1.198318,0.094792
1.204351,0.094967
1.210414,0.095230
1.216504,0.095527
1.222621,0.095785
1.228766,0.095960
1.234936,0.096047
1.241132,0.096069
1.247354,0.096044
1.253600,0.095972
1.259871,0.095842
1.266165,0.095651
1.272482,0.095438
1.278821,0.095281
1.285182,0.095253
1.291565,0.095355
1.297968,0.095519
1.304391,0.095670
1.310834,0.095780
1.317295,0.095872
1.323775,0.095975
1.330272,0.096102
1.336787,0.096244
1.343318,0.096385
1.349865,0.096520
1.356428,0.096654
1.363005,0.096810
1.369596,0.097005
1.376201,0.097236
1.382819,0.097478
1.389449,0.097694
1.396091,0.097860
1.402744,0.097972
1.409409,0.098043
1.416083,0.098102
1.422766,0.098178
1.429459,0.098289
1.436160,0.098439
1.442870,0.098613
1.449586,0.098789
1.456310,0.098948
1.463040,0.099066
1.469776,0.099141
1.476517,0.099183
1.483263,0.099210
1.490014,0.099236
1.496768,0.099279
1.503526,0.099358
1.510287,0.099475
1.517050,0.099605
1.523816,0.099699
1.530583,0.099714
1.537351,0.099631
1.544120,0.099445
1.550890,0.099156
1.557660,0.098762
1.564429,0.098289
1.571197,0.097770
1.577965,0.097269
1.584730,0.096844
1.591494,0.096509
1.598256,0.096237
1.605015,0.095978
1.611771,0.095700
1.618524,0.095384
1.625274,0.095021
1.632019,0.094620
1.638761,0.094212
1.645498,0.093836
1.652230,0.093489
1.658957,0.093135
1.665679,0.092744
1.672396,0.092340
1.679106,0.091982
1.685811,0.091706
1.692509,0.091489
1.699201,0.091273
1.705886,0.091008
1.712564,0.090676
1.719235,0.090292
1.725899,0.089897
1.732555,0.089544
1.739204,0.089271
1.745844,0.089075
1.752476,0.088911
1.759100,0.088722
1.765716,0.088473
1.772323,0.088161
1.778921,0.087796
1.785511,0.087389
1.792091,0.086940
1.798662,0.086446
1.805224,0.085920
1.811776,0.085395
1.818319,0.084905
1.824852,0.084465
1.831376,0.084061
1.837889,0.083663
1.844393,0.083246
1.850886,0.082804
1.857369,0.082343
1.863842,0.081884
1.870305,0.081461
1.876757,0.081102
1.883198,0.080811
1.889629,0.080575
1.896049,0.080367
1.902459,0.080169
1.908858,0.079966
1.915245,0.079752
1.921622,0.079527
1.927988,0.079299
1.934343,0.079084
1.940687,0.078899
1.947020,0.078750
1.953341,0.078633
1.959652,0.078532
1.965951,0.078434
1.972239,0.078335
1.978516,0.078238
1.984781,0.078144
1.991035,0.078052
1.997277,0.077959
2.003509,0.077865
2.009728,0.077766
2.015937,0.077664
2.022134,0.077557
2.028319,0.077444
2.034493,0.077321
2.040656,0.077185
2.046807,0.077034
2.052946,0.076869
2.059074,0.076689
2.065191,0.076490
2.071296,0.076268
2.077389,0.076029
2.083471,0.075770
2.089542,0.075495
2.095601,0.075205
2.101649,0.074900
2.107685,0.074585
2.113710,0.074265
2.119723,0.073941
2.125725,0.073614
2.131715,0.073285
2.137694,0.072966
2.143661,0.072669
2.149618,0.072406
2.155562,0.072176
2.161496,0.071959
2.167418,0.071723
2.173329,0.071457
2.179228,0.071158
2.185117,0.070854
2.190994,0.070570
2.196859,0.070316
2.202714,0.070089
2.208557,0.069877
2.214390,0.069673
2.220211,0.069473
2.226021,0.069282
2.231820,0.069103
2.237608,0.068937
2.243384,0.068778
2.249150,0.068619
2.254905,0.068467
2.260649,0.068304
2.266382,0.068148
2.272104,0.067994
2.277816,0.067850
2.283516,0.067714
2.289206,0.067577
2.294885,0.067430
2.300553,0.067271
2.306210,0.067111
2.311857,0.066963
2.317493,0.066827
2.323119,0.066683
2.328734,0.066510
2.334339,0.066306
