wave,flux
0.603108,0.098628
0.604550,0.104348
0.606002,0.108187
0.607464,0.109557
0.608936,0.108596
0.610418,0.105982
0.611910,0.102741
0.613412,0.100120
0.614925,0.099227
0.616448,0.100425
0.617982,0.102940
0.619527,0.105288
0.621083,0.106370
0.622649,0.106288
0.624227,0.106077
0.625816,0.106504
0.627416,0.107526
0.629027,0.108414
0.630651,0.108747
0.632285,0.108740
0.633932,0.108836
0.635591,0.109183
0.637261,0.109727
0.638944,0.109866
0.640639,0.109709
0.642347,0.109414
0.644067,0.109141
0.645800,0.108920
0.647546,0.108605
0.649305,0.107823
0.651077,0.106146
0.652862,0.103646
0.654660,0.101423
0.656473,0.101014
0.658299,0.103113
0.660138,0.106903
0.661992,0.110800
0.663860,0.113673
0.665742,0.115302
0.667639,0.116020
0.669551,0.116237
0.671477,0.116233
0.673418,0.116145
0.675375,0.116002
0.677346,0.115782
0.679334,0.115490
0.681337,0.115211
0.683355,0.115071
0.685390,0.115161
0.687441,0.115431
0.689508,0.115706
0.691592,0.115809
0.693692,0.115656
0.695809,0.115281
0.697944,0.114810
0.700096,0.114427
0.702265,0.114260
0.704452,0.114271
0.706657,0.114256
0.708879,0.113983
0.711120,0.113369
0.713380,0.112553
0.715658,0.111837
0.717956,0.111520
0.720272,0.111706
0.722607,0.112233
0.724963,0.112813
0.727337,0.113251
0.729732,0.113500
0.732147,0.113551
0.734583,0.113378
0.737039,0.113039
0.739516,0.112748
0.742014,0.112748
0.744533,0.113103
0.747074,0.113664
0.749637,0.114202
0.752221,0.114550
0.754828,0.114638
0.757458,0.114463
0.760110,0.114071
0.762786,0.113549
0.765484,0.113014
0.768206,0.112585
0.770952,0.112336
0.773722,0.112254
0.776516,0.112251
0.779335,0.112202
0.782178,0.112015
0.785047,0.111664
0.787941,0.111210
0.790860,0.110791
0.793805,0.110547
0.796777,0.110540
0.799775,0.110676
0.802799,0.110914
0.805850,0.111184
0.808929,0.111446
0.812035,0.111671
0.815168,0.111870
0.818330,0.112123
0.821520,0.112516
0.824739,0.113059
0.827986,0.113675
0.831262,0.114270
0.834568,0.114772
0.837903,0.115094
0.841269,0.115137
0.844664,0.114895
0.848090,0.114556
0.851547,0.114399
0.855034,0.114626
0.858553,0.115195
0.862103,0.115925
0.865686,0.116723
0.869300,0.117571
0.872946,0.118421
0.876625,0.119179
0.880337,0.119778
0.884082,0.120214
0.887860,0.120502
0.891672,0.120644
0.895517,0.120645
0.899396,0.120543
0.903310,0.120383
0.907258,0.120186
0.911241,0.119929
0.915259,0.119601
0.919311,0.119254
0.923399,0.118904
0.927523,0.118573
0.931682,0.118234
0.935877,0.117861
0.940109,0.117454
0.944376,0.117036
0.948680,0.116627
0.953020,0.116239
0.957397,0.115882
0.961810,0.115558
0.966261,0.115271
0.970749,0.115020
0.975273,0.114805
0.979835,0.114631
0.984435,0.114500
0.989071,0.114405
0.993745,0.114342
0.998457,0.114310
1.003206,0.114310
1.007992,0.114338
1.012817,0.114385
1.017678,0.114441
1.022578,0.114495
1.027514,0.114544
1.032488,0.114584
1.037500,0.114609
1.042549,0.114611
1.047635,0.114578
1.052758,0.114480
1.057919,0.114249
1.063116,0.113784
1.068350,0.113034
1.073620,0.112120
1.078927,0.111365
1.084271,0.111097
1.089650,0.111372
1.095065,0.111923
1.100516,0.112402
1.106001,0.112627
1.111522,0.112626
1.117078,0.112522
1.122668,0.112407
1.128293,0.112315
1.133951,0.112245
1.139643,0.112200
1.145368,0.112200
