wave,flux
0.603108,0.072786
0.604550,0.073105
0.606002,0.073523
0.607464,0.074103
0.608936,0.074831
0.610418,0.075647
0.611910,0.076457
0.613412,0.077153
0.614925,0.077643
0.616448,0.077906
0.617982,0.078023
0.619527,0.078132
0.621083,0.078333
0.622649,0.078619
0.624227,0.078902
0.625816,0.079129
0.627416,0.079304
0.629027,0.079489
0.630651,0.079718
0.632285,0.079974
0.633932,0.080220
0.635591,0.080446
0.637261,0.080648
0.638944,0.080892
0.640639,0.081157
0.642347,0.081434
0.644067,0.081710
0.645800,0.081985
0.647546,0.082269
0.649305,0.082586
0.651077,0.082962
0.652862,0.083391
0.654660,0.083800
0.656473,0.084097
0.658299,0.084247
0.660138,0.084305
0.661992,0.084363
0.663860,0.084478
0.665742,0.084654
0.667639,0.084864
0.669551,0.085083
0.671477,0.085291
0.673418,0.085478
0.675375,0.085639
0.677346,0.085772
0.679334,0.085873
0.681337,0.085935
0.683355,0.085952
0.685390,0.085922
0.687441,0.085854
0.689508,0.085758
0.691592,0.085645
0.693692,0.085520
0.695809,0.085387
0.697944,0.085248
0.700096,0.085103
0.702265,0.084958
0.704452,0.084820
0.706657,0.084697
0.708879,0.084595
0.711120,0.084519
0.713380,0.084470
0.715658,0.084454
0.717956,0.084478
0.720272,0.084548
0.722607,0.084661
0.724963,0.084811
0.727337,0.084992
0.729732,0.085196
0.732147,0.085417
0.734583,0.085649
0.737039,0.085887
0.739516,0.086133
0.742014,0.086394
0.744533,0.086673
0.747074,0.086963
0.749637,0.087250
0.752221,0.087520
0.754828,0.087763
0.757458,0.087971
0.760110,0.088146
0.762786,0.088292
0.765484,0.088418
0.768206,0.088537
0.770952,0.088658
0.773722,0.088785
0.776516,0.088912
0.779335,0.089027
0.782178,0.089119
0.785047,0.089182
0.787941,0.089222
0.790860,0.089254
0.793805,0.089300
0.796777,0.089366
0.799775,0.089462
0.802799,0.089560
0.805850,0.089659
0.808929,0.089747
0.812035,0.089819
0.815168,0.089873
0.818330,0.089926
0.821520,0.089998
0.824739,0.090096
0.827986,0.090205
0.831262,0.090304
0.834568,0.090371
0.837903,0.090379
0.841269,0.090291
0.844664,0.090095
0.848090,0.089837
0.851547,0.089627
0.855034,0.089537
0.858553,0.089575
0.862103,0.089693
0.865686,0.089864
0.869300,0.090089
0.872946,0.090355
0.876625,0.090622
0.880337,0.090856
0.884082,0.091049
0.887860,0.091203
0.891672,0.091313
0.895517,0.091376
0.899396,0.091409
0.903310,0.091440
0.907258,0.091481
0.911241,0.091528
0.915259,0.091566
0.919311,0.091611
0.923399,0.091695
0.927523,0.091832
0.931682,0.091992
0.935877,0.092136
0.940109,0.092252
0.944376,0.092351
0.948680,0.092451
0.953020,0.092559
0.957397,0.092681
0.961810,0.092817
0.966261,0.092963
0.970749,0.093106
0.975273,0.093230
0.979835,0.093328
0.984435,0.093388
0.989071,0.093400
0.993745,0.093356
0.998457,0.093263
1.003206,0.093152
1.007992,0.093061
1.012817,0.093012
1.017678,0.092998
1.022578,0.092998
1.027514,0.092992
1.032488,0.092975
1.037500,0.092956
1.042549,0.092947
1.047635,0.092945
1.052758,0.092953
1.057919,0.093009
1.063116,0.093190
1.068350,0.093555
1.073620,0.094040
1.078927,0.094430
1.084271,0.094513
1.089650,0.094279
1.095065,0.093943
1.100516,0.093749
1.106001,0.093785
1.111522,0.093974
1.117078,0.094202
1.122668,0.094405
1.128293,0.094591
1.133951,0.094786
1.139643,0.094998
1.145368,0.095199
1.151125,0.095342
1.156915,0.095407
1.162737,0.095400
1.168591,0.095348
1.174476,0.095266
1.180391,0.095162
1.186337,0.095048
1.192313,0.094950
1.198318,0.094912
1.204351,0.094969
1.210414,0.095120
1.216504,0.095316
1.222621,0.095490
1.228766,0.095598
1.234936,0.095640
1.241132,0.095639
1.247354,0.095611
1.253600,0.095554
1.259871,0.095452
1.266165,0.095299
1.272482,0.095130
1.278821,0.095029
1.285182,0.095073
1.291565,0.095263
1.297968,0.095527
1.304391,0.095778
1.310834,0.095982
1.317295,0.096161
1.323775,0.096344
1.330272,0.096544
1.336787,0.096748
1.343318,0.096937
1.349865,0.097098
1.356428,0.097243
1.363005,0.097402
1.369596,0.097595
1.376201,0.097823
1.382819,0.098055
1.389449,0.098249
1.396091,0.098374
1.402744,0.098424
1.409409,0.098417
1.416083,0.098390
1.422766,0.098383
1.429459,0.098426
1.436160,0.098524
1.442870,0.098663
1.449586,0.098817
1.456310,0.098955
1.463040,0.099050
1.469776,0.099096
1.476517,0.099106
1.483263,0.099106
1.490014,0.099118
1.496768,0.099171
1.503526,0.099294
