wave,flux
0.603108,0.150119
0.604550,0.151877
0.606002,0.153257
0.607464,0.154129
0.608936,0.154505
0.610418,0.154518
0.611910,0.154387
0.613412,0.154393
0.614925,0.154799
0.616448,0.155710
0.617982,0.156964
0.619527,0.158220
0.621083,0.159207
0.622649,0.159938
0.624227,0.160654
0.625816,0.161561
0.627416,0.162637
0.629027,0.163696
0.630651,0.164618
0.632285,0.165448
0.633932,0.166297
0.635591,0.167202
0.637261,0.168169
0.638944,0.168973
0.640639,0.169659
0.642347,0.170264
0.644067,0.170827
0.645800,0.171353
0.647546,0.171791
0.649305,0.172017
0.651077,0.171884
0.652862,0.171401
0.654660,0.170909
0.656473,0.170928
0.658299,0.171727
0.660138,0.173070
0.661992,0.174443
0.663860,0.175457
0.665742,0.176027
0.667639,0.176261
0.669551,0.176300
0.671477,0.176248
0.673418,0.176160
0.675375,0.176051
0.677346,0.175919
0.679334,0.175771
0.681337,0.175645
0.683355,0.175601
0.685390,0.175679
0.687441,0.175859
0.689508,0.176069
0.691592,0.176226
0.693692,0.176288
0.695809,0.176261
0.697944,0.176196
0.700096,0.176173
0.702265,0.176251
0.704452,0.176415
0.706657,0.176565
0.708879,0.176584
0.711120,0.176420
0.713380,0.176133
0.715658,0.175872
0.717956,0.175798
0.720272,0.175979
0.722607,0.176343
0.724963,0.176742
0.727337,0.177072
0.729732,0.177306
0.732147,0.177438
0.734583,0.177448
0.737039,0.177371
0.739516,0.177340
0.742014,0.177514
0.744533,0.177952
0.747074,0.178571
0.749637,0.179232
0.752221,0.179826
0.754828,0.180302
0.757458,0.180652
0.760110,0.180896
0.762786,0.181082
0.765484,0.181286
0.768206,0.181589
0.770952,0.182046
0.773722,0.182648
0.776516,0.183319
0.779335,0.183951
0.782178,0.184449
0.785047,0.184774
0.787941,0.184959
0.790860,0.185110
0.793805,0.185346
0.796777,0.185710
0.799775,0.186149
0.802799,0.186580
0.805850,0.186944
0.808929,0.187207
0.812035,0.187340
0.815168,0.187354
0.818330,0.187339
0.821520,0.187408
0.824739,0.187587
0.827986,0.187801
0.831262,0.187950
0.834568,0.187944
0.837903,0.187667
0.841269,0.186973
0.844664,0.185831
0.848090,0.184480
0.851547,0.183359
0.855034,0.182797
0.858553,0.182775
0.862103,0.183079
0.865686,0.183582
0.869300,0.184276
0.872946,0.185099
0.876625,0.185892
0.880337,0.186526
0.884082,0.186977
0.887860,0.187260
0.891672,0.187359
0.895517,0.187271
0.899396,0.187062
0.903310,0.186830
0.907258,0.186625
0.911241,0.186412
0.915259,0.186159
0.919311,0.185921
0.923399,0.185812
0.927523,0.185874
0.931682,0.186018
0.935877,0.186125
0.940109,0.186164
0.944376,0.186183
0.948680,0.186238
0.953020,0.186359
0.957397,0.186566
0.961810,0.186869
0.966261,0.187254
0.970749,0.187689
0.975273,0.188140
0.979835,0.188582
0.984435,0.188989
0.989071,0.189321
0.993745,0.189543
0.998457,0.189667
1.003206,0.189764
1.007992,0.189923
1.012817,0.190185
1.017678,0.190519
1.022578,0.190853
1.027514,0.191120
1.032488,0.191298
1.037500,0.191401
1.042549,0.191442
1.047635,0.191409
1.052758,0.191300
1.057919,0.191214
1.063116,0.191374
1.068350,0.191953
1.073620,0.192781
1.078927,0.193274
1.084271,0.192848
1.089650,0.191475
1.095065,0.189746
1.100516,0.188352
1.106001,0.187573
1.111522,0.187255
1.117078,0.187121
1.122668,0.187021
1.128293,0.186967
1.133951,0.187031
1.139643,0.187244
1.145368,0.187550
1.151125,0.187854
1.156915,0.188092
1.162737,0.188273
1.168591,0.188435
1.174476,0.188602
1.180391,0.188775
1.186337,0.188965
1.192313,0.189216
1.198318,0.189601
1.204351,0.190179
1.210414,0.190930
1.216504,0.191737
1.222621,0.192446
1.228766,0.192960
1.234936,0.193262
1.241132,0.193391
1.247354,0.193381
1.253600,0.193235
1.259871,0.192930
1.266165,0.192462
1.272482,0.191912
1.278821,0.191448
1.285182,0.191224
1.291565,0.191250
1.297968,0.191385
1.304391,0.191472
1.310834,0.191454
1.317295,0.191378
1.323775,0.191311
1.330272,0.191281
1.336787,0.191272
1.343318,0.191253
