wave,flux
0.603108,0.076545
0.604550,0.076460
0.606002,0.076521
0.607464,0.076787
0.608936,0.077240
0.610418,0.077808
0.611910,0.078394
0.613412,0.078887
0.614925,0.079197
0.616448,0.079309
0.617982,0.079307
0.619527,0.079329
0.621083,0.079467
0.622649,0.079711
0.624227,0.079973
0.625816,0.080208
0.627416,0.080415
0.629027,0.080650
0.630651,0.080938
0.632285,0.081258
0.633932,0.081576
0.635591,0.081882
0.637261,0.082239
0.638944,0.082560
0.640639,0.082893
0.642347,0.083224
0.644067,0.083541
0.645800,0.083841
0.647546,0.084127
0.649305,0.084413
0.651077,0.084707
0.652862,0.085000
0.654660,0.085246
0.656473,0.085401
0.658299,0.085465
0.660138,0.085480
0.661992,0.085497
0.663860,0.085541
0.665742,0.085607
0.667639,0.085682
0.669551,0.085754
0.671477,0.085820
0.673418,0.085877
0.675375,0.085926
0.677346,0.085967
0.679334,0.086002
0.681337,0.086031
0.683355,0.086058
0.685390,0.086087
0.687441,0.086118
0.689508,0.086151
0.691592,0.086180
0.693692,0.086201
0.695809,0.086213
0.697944,0.086218
0.700096,0.086225
0.702265,0.086241
0.704452,0.086268
0.706657,0.086296
0.708879,0.086311
0.711120,0.086305
0.713380,0.086282
0.715658,0.086264
0.717956,0.086279
0.720272,0.086341
0.722607,0.086443
0.724963,0.086563
0.727337,0.086682
0.729732,0.086792
0.732147,0.086890
0.734583,0.086970
0.737039,0.087036
0.739516,0.087113
0.742014,0.087238
0.744533,0.087426
0.747074,0.087661
0.749637,0.087913
0.752221,0.088155
0.754828,0.088372
0.757458,0.088558
0.760110,0.088716
0.762786,0.088855
0.765484,0.088996
0.768206,0.089159
0.770952,0.089362
0.773722,0.089604
0.776516,0.089864
0.779335,0.090111
0.782178,0.090316
0.785047,0.090464
0.787941,0.090562
0.790860,0.090642
0.793805,0.090742
0.796777,0.090874
0.799775,0.091032
0.802799,0.091179
0.805850,0.091299
0.808929,0.091381
0.812035,0.091415
0.815168,0.091403
0.818330,0.091380
0.821520,0.091384
0.824739,0.091430
0.827986,0.091491
0.831262,0.091532
0.834568,0.091520
0.837903,0.091409
0.841269,0.091141
0.844664,0.090702
0.848090,0.090179
0.851547,0.089752
0.855034,0.089551
0.858553,0.089576
0.862103,0.089744
0.865686,0.090006
0.869300,0.090359
0.872946,0.090780
0.876625,0.091200
0.880337,0.091563
0.884082,0.091856
0.887860,0.092082
0.891672,0.092233
0.895517,0.092303
0.899396,0.092319
0.903310,0.092321
0.907258,0.092330
0.911241,0.092331
0.915259,0.092308
0.919311,0.092282
0.923399,0.092307
0.927523,0.092403
0.931682,0.092528
0.935877,0.092627
0.940109,0.092683
0.944376,0.092720
0.948680,0.092761
0.953020,0.092821
0.957397,0.092909
0.961810,0.093030
0.966261,0.093178
0.970749,0.093334
0.975273,0.093484
0.979835,0.093614
0.984435,0.093711
0.989071,0.093759
0.993745,0.093744
0.998457,0.093674
1.003206,0.093590
1.007992,0.093539
1.012817,0.093547
1.017678,0.093604
1.022578,0.093675
1.027514,0.093732
1.032488,0.093767
1.037500,0.093789
1.042549,0.093810
1.047635,0.093825
1.052758,0.093831
1.057919,0.093870
1.063116,0.094039
1.068350,0.094411
1.073620,0.094914
1.078927,0.095295
1.084271,0.095306
1.089650,0.094941
1.095065,0.094458
1.100516,0.094149
1.106001,0.094117
1.111522,0.094268
1.117078,0.094464
1.122668,0.094636
1.128293,0.094793
1.133951,0.094973
1.139643,0.095188
1.145368,0.095402
1.151125,0.095563
1.156915,0.095641
1.162737,0.095648
1.168591,0.095610
1.174476,0.095546
1.180391,0.095462
1.186337,0.095372
1.192313,0.095305
1.198318,0.095308
1.204351,0.095420
1.210414,0.095637
1.216504,0.095900
1.222621,0.096130
1.228766,0.096276
1.234936,0.096337
1.241132,0.096339
1.247354,0.096301
1.253600,0.096223
1.259871,0.096086
1.266165,0.095886
1.272482,0.095665
1.278821,0.095513
1.285182,0.095516
1.291565,0.095674
1.297968,0.095907
1.304391,0.096120
1.310834,0.096281
1.317295,0.096411
1.323775,0.096544
1.330272,0.096693
1.336787,0.096847
1.343318,0.096984
1.349865,0.097095
1.356428,0.097190
1.363005,0.097302
1.369596,0.097452
1.376201,0.097641
1.382819,0.097837
1.389449,0.097998
1.396091,0.098094
1.402744,0.098119
1.409409,0.098093
1.416083,0.098055
1.422766,0.098045
1.429459,0.098091
1.436160,0.098202
1.442870,0.098358
1.449586,0.098537
1.456310,0.098707
1.463040,0.098840
1.469776,0.098929
1.476517,0.098985
1.483263,0.099033
1.490014,0.099092
1.496768,0.099186
1.503526,0.099342
1.510287,0.099567
