wave,flux
0.603108,0.075925
0.604550,0.076508
0.606002,0.077039
0.607464,0.077534
0.608936,0.077988
0.610418,0.078389
0.611910,0.078725
0.613412,0.078990
0.614925,0.079191
0.616448,0.079345
0.617982,0.079483
0.619527,0.079627
0.621083,0.079784
0.622649,0.079956
0.624227,0.080145
0.625816,0.080373
0.627416,0.080638
0.629027,0.080936
0.630651,0.081254
0.632285,0.081588
0.633932,0.081939
0.635591,0.082307
0.637261,0.082754
0.638944,0.083133
0.640639,0.083501
0.642347,0.083856
0.644067,0.084200
0.645800,0.084529
0.647546,0.084833
0.649305,0.085090
0.651077,0.085272
0.652862,0.085372
0.654660,0.085437
0.656473,0.085563
0.658299,0.085811
0.660138,0.086155
0.661992,0.086509
0.663860,0.086796
0.665742,0.086992
0.667639,0.087114
0.669551,0.087188
0.671477,0.087234
0.673418,0.087264
0.675375,0.087282
0.677346,0.087287
0.679334,0.087282
0.681337,0.087276
0.683355,0.087285
0.685390,0.087321
0.687441,0.087382
0.689508,0.087448
0.691592,0.087498
0.693692,0.087518
0.695809,0.087509
0.697944,0.087487
0.700096,0.087475
0.702265,0.087493
0.704452,0.087540
0.706657,0.087585
0.708879,0.087590
0.711120,0.087539
0.713380,0.087449
0.715658,0.087371
0.717956,0.087362
0.720272,0.087448
0.722607,0.087605
0.724963,0.087783
0.727337,0.087942
0.729732,0.088071
0.732147,0.088164
0.734583,0.088213
0.737039,0.088226
0.739516,0.088253
0.742014,0.088354
0.744533,0.088552
0.747074,0.088817
0.749637,0.089094
0.752221,0.089337
0.754828,0.089523
0.757458,0.089648
0.760110,0.089717
0.762786,0.089751
0.765484,0.089783
0.768206,0.089849
0.770952,0.089976
0.773722,0.090162
0.776516,0.090377
0.779335,0.090578
0.782178,0.090725
0.785047,0.090799
0.787941,0.090817
0.790860,0.090827
0.793805,0.090883
0.796777,0.091007
0.799775,0.091182
0.802799,0.091368
0.805850,0.091537
0.808929,0.091675
0.812035,0.091764
0.815168,0.091809
0.818330,0.091850
0.821520,0.091938
0.824739,0.092088
0.827986,0.092261
0.831262,0.092410
0.834568,0.092490
0.837903,0.092443
0.841269,0.092194
0.844664,0.091724
0.848090,0.091148
0.851547,0.090682
0.855034,0.090488
0.858553,0.090560
0.862103,0.090795
0.865686,0.091129
0.869300,0.091561
0.872946,0.092060
0.876625,0.092544
0.880337,0.092948
0.884082,0.093257
0.887860,0.093478
0.891672,0.093603
0.895517,0.093627
0.899396,0.093583
0.903310,0.093522
0.907258,0.093468
0.911241,0.093404
0.915259,0.093313
0.919311,0.093221
0.923399,0.093190
0.927523,0.093242
0.931682,0.093332
0.935877,0.093395
0.940109,0.093416
0.944376,0.093420
0.948680,0.093437
0.953020,0.093482
0.957397,0.093566
0.961810,0.093696
0.966261,0.093864
0.970749,0.094053
0.975273,0.094244
0.979835,0.094425
0.984435,0.094581
0.989071,0.094694
0.993745,0.094746
0.998457,0.094745
1.003206,0.094732
1.007992,0.094760
1.012817,0.094851
1.017678,0.094992
1.022578,0.095145
1.027514,0.095277
1.032488,0.095378
1.037500,0.095457
1.042549,0.095524
1.047635,0.095574
1.052758,0.095610
1.057919,0.095688
1.063116,0.095930
1.068350,0.096429
1.073620,0.097085
1.078927,0.097569
1.084271,0.097554
1.089650,0.097019
1.095065,0.096287
1.100516,0.095736
1.106001,0.095517
1.111522,0.095540
1.117078,0.095648
1.122668,0.095751
1.128293,0.095853
1.133951,0.095989
1.139643,0.096169
1.145368,0.096360
1.151125,0.096510
1.156915,0.096587
1.162737,0.096601
1.168591,0.096579
1.174476,0.096540
1.180391,0.096487
1.186337,0.096434
1.192313,0.096408
1.198318,0.096455
1.204351,0.096611
1.210414,0.096872
1.216504,0.097176
1.222621,0.097446
1.228766,0.097631
1.234936,0.097729
1.241132,0.097764
1.247354,0.097757
1.253600,0.097706
1.259871,0.097594
1.266165,0.097417
1.272482,0.097216
1.278821,0.097079
1.285182,0.097085
1.291565,0.097237
1.297968,0.097455
1.304391,0.097649
1.310834,0.097787
1.317295,0.097890
1.323775,0.097993
1.330272,0.098105
1.336787,0.098217
1.343318,0.098307
1.349865,0.098370
1.356428,0.098416
1.363005,0.098476
1.369596,0.098575
1.376201,0.098711
1.382819,0.098858
1.389449,0.098978
1.396091,0.099045
1.402744,0.099055
1.409409,0.099030
1.416083,0.099005
1.422766,0.099020
1.429459,0.099103
1.436160,0.099261
1.442870,0.099480
1.449586,0.099738
1.456310,0.100004
1.463040,0.100251
1.469776,0.100468
1.476517,0.100663
1.483263,0.100854
1.490014,0.101057
1.496768,0.101289
1.503526,0.101571
1.510287,0.101905
1.517050,0.102252
1.523816,0.102547
1.530583,0.102731
1.537351,0.102772
1.544120,0.102658
1.550890,0.102384
1.557660,0.101945
1.564429,0.101370
1.571197,0.100712
1.577965,0.100059
1.584730,0.099492
1.591494,0.099041
1.598256,0.098669
1.605015,0.098316
1.611771,0.097938
1.618524,0.097511
1.625274,0.097026
1.632019,0.096492
1.638761,0.095962
1.645498,0.095490
1.652230,0.095079
1.658957,0.094674
1.665679,0.094234
1.672396,0.093787
1.679106,0.093423
1.685811,0.093195
1.692509,0.093069
1.699201,0.092952
1.705886,0.092759
1.712564,0.092459
1.719235,0.092069
1.725899,0.091652
1.732555,0.091294
1.739204,0.091064
1.745844,0.090960
1.752476,0.090908
1.759100,0.090807
1.765716,0.090595
1.772323,0.090259
1.778921,0.089821
1.785511,0.089297
1.792091,0.088686
1.798662,0.087982
1.805224,0.087209
1.811776,0.086429
1.818319,0.085720
1.824852,0.085118
1.831376,0.084599
1.837889,0.084101
1.844393,0.083569
1.850886,0.082980
1.857369,0.082342
1.863842,0.081700
1.870305,0.081137
1.876757,0.080731
1.883198,0.080507
1.889629,0.080431
1.896049,0.080440
1.902459,0.080471
1.908858,0.080475
1.915245,0.080418
1.921622,0.080282
1.927988,0.080081
1.934343,0.079864
1.940687,0.079701
1.947020,0.079643
1.953341,0.079684
1.959652,0.079766
1.965951,0.079820
1.972239,0.079813
1.978516,0.079755
1.984781,0.079668
1.991035,0.079568
1.997277,0.079455
2.003509,0.079318
2.009728,0.079148
2.015937,0.078942
2.022134,0.078710
2.028319,0.078474
2.034493,0.078247
2.040656,0.078035
2.046807,0.077827
2.052946,0.077616
2.059074,0.077402
2.065191,0.077194
2.071296,0.076996
2.077389,0.076811
2.083471,0.076631
2.089542,0.076460
2.095601,0.076299
2.101649,0.076146
2.107685,0.075995
2.113710,0.075840
2.119723,0.075683
2.125725,0.075525
2.131715,0.075363
2.137694,0.075185
2.143661,0.074978
2.149618,0.074734
2.155562,0.074461
2.161496,0.074184
2.167418,0.073931
2.173329,0.073721
2.179228,0.073535
2.185117,0.073349
2.190994,0.073143
2.196859,0.072912
2.202714,0.072663
2.208557,0.072404
2.214390,0.072146
2.220211,0.071889
2.226021,0.071633
2.231820,0.071377
2.237608,0.071123
2.243384,0.070874
2.249150,0.070633
2.254905,0.070409
2.260649,0.070195
2.266382,0.069996
2.272104,0.069802
2.277816,0.069613
2.283516,0.069428
2.289206,0.069248
2.294885,0.069075
2.300553,0.068906
2.306210,0.068737
2.311857,0.068563
2.317493,0.068384
2.323119,0.068202
2.328734,0.068019
2.334339,0.067833
2.339933,0.067637
2.345516,0.067432
2.351089,0.067209
2.356652,0.066981
2.362204,0.066740
2.367746,0.066490
2.373278,0.066231
2.378799,0.065963
2.384310,0.065691
2.389811,0.065414
2.395302,0.065132
2.400783,0.064845
2.406254,0.064551
2.411714,0.064253
2.417165,0.063953
2.422605,0.063653
2.428036,0.063350
2.433456,0.063049
2.438867,0.062748
2.444268,0.062449
2.449659,0.062151
2.455041,0.061855
2.460412,0.061560
2.465774,0.061267
2.471126,0.060978
2.476469,0.060693
2.481802,0.060410
2.487126,0.060129
2.492440,0.059849
2.497744,0.059573
2.503039,0.059303
2.508325,0.059039
2.513601,0.058782
2.518868,0.058531
2.524125,0.058287
2.529373,0.058054
2.534612,0.057832
2.539842,0.057622
2.545063,0.057422
2.550274,0.057231
2.555476,0.057049
2.560670,0.056877
2.565854,0.056719
2.571029,0.056578
2.576195,0.056457
2.581353,0.056354
2.586501,0.056265
2.591641,0.056190
2.596771,0.056131
2.601893,0.056099
2.607007,0.056100
2.612111,0.056135
2.617207,0.056195
2.622294,0.056261
2.627372,0.056314
2.632442,0.056346
2.637503,0.056365
2.642556,0.056381
2.647600,0.056401
2.652636,0.056424
2.657663,0.056444
2.662682,0.056450
2.667693,0.056433
2.672695,0.056390
2.677689,0.056320
2.682675,0.056226
2.687652,0.056115
2.692621,0.055988
2.697582,0.055848
2.702535,0.055694
2.707480,0.055529
2.712417,0.055354
2.717346,0.055171
2.722266,0.054983
2.727179,0.054793
2.732084,0.054604
2.736980,0.054421
2.741869,0.054250
2.746750,0.054095
2.751623,0.053958
2.756489,0.053833
2.761346,0.053715
2.766196,0.053604
2.771038,0.053498
2.775873,0.053402
2.780700,0.053316
2.785519,0.053242
2.790330,0.053177
2.795134,0.053122
2.799931,0.053074
2.804720,0.053028
2.809501,0.052983
2.814275,0.052935
2.819042,0.052883
2.823801,0.052824
2.828553,0.052753
2.833297,0.052682
2.838034,0.052594
2.842764,0.052497
2.847487,0.052388
2.852202,0.052271
2.856911,0.052152
2.861612,0.052033
2.866305,0.051909
2.870992,0.051772
2.875672,0.051618
2.880344,0.051449
2.885010,0.051273
2.889669,0.051100
2.894320,0.050936
2.898965,0.050782
2.903602,0.050634
2.908233,0.050503
2.912857,0.050377
2.917474,0.050266
2.922084,0.050159
2.926688,0.050057
2.931284,0.049958
2.935874,0.049864
2.940457,0.049777
2.945033,0.049695
2.949603,0.049619
2.954166,0.049546
2.958723,0.049479
2.963272,0.049421
2.967816,0.049371
2.972352,0.049332
2.976882,0.049301
2.981406,0.049283
2.985923,0.049267
2.990434,0.049264
2.994938,0.049260
2.999436,0.049255
3.003927,0.049249
3.008412,0.049246
3.012891,0.049248
3.017363,0.049259
3.021829,0.049281
3.026289,0.049313
3.030743,0.049349
3.035190,0.049378
3.039631,0.049386
3.044066,0.049369
3.048495,0.049335
3.052917,0.049299
3.057334,0.049267
3.061744,0.049241
3.066149,0.049216
3.070547,0.049191
3.074939,0.049167
3.079325,0.049144
3.083705,0.049122
3.088080,0.049103
3.092448,0.049087
3.096810,0.049076
3.101167,0.049074
3.105517,0.049082
3.109862,0.049097
3.114201,0.049114
3.118534,0.049127
3.122861,0.049138
3.127182,0.049154
3.131498,0.049181
3.135808,0.049224
3.140112,0.049279
3.144410,0.049345
3.148703,0.049414
3.152990,0.049482
3.157272,0.049547
3.161548,0.049609
3.165818,0.049669
3.170082,0.049725
3.174342,0.049777
3.178595,0.049823
3.182843,0.049865
3.187086,0.049903
3.191323,0.049936
3.195554,0.049965
3.199780,0.049988
3.204001,0.050004
3.208216,0.050014
3.212426,0.050020
3.216630,0.050024
3.220829,0.050026
3.225023,0.050029
3.229211,0.050033
3.233394,0.050040
3.237572,0.050051
3.241744,0.050064
3.245912,0.050080
3.250074,0.050101
3.254230,0.050130
3.258382,0.050167
3.262528,0.050215
3.266669,0.050270
3.270805,0.050333
3.274936,0.050404
3.279062,0.050483
3.283183,0.050571
3.287298,0.050663
3.291409,0.050755
3.295514,0.050838
3.299615,0.050908
3.303710,0.050966
3.307800,0.051021
3.311886,0.051079
3.315966,0.051136
3.320042,0.051185
3.324112,0.051219
3.328178,0.051243
3.332238,0.051262
3.336294,0.051282
3.340345,0.051302
3.344391,0.051324
3.348432,0.051347
3.352469,0.051372
3.356500,0.051399
3.360527,0.051430
3.364549,0.051466
3.368566,0.051505
3.372579,0.051550
3.376586,0.051602
3.380589,0.051659
3.384588,0.051736
3.388581,0.051822
3.392570,0.051923
3.396554,0.052031
3.400534,0.052144
3.404509,0.052261
3.408479,0.052381
3.412445,0.052506
3.416406,0.052634
3.420362,0.052764
3.424314,0.052894
3.428262,0.053023
3.432204,0.053149
3.436143,0.053272
3.440077,0.053391
3.444006,0.053500
3.447931,0.053606
3.451851,0.053699
3.455767,0.053788
3.459679,0.053868
3.463586,0.053942
3.467488,0.054011
3.471386,0.054078
3.475280,0.054143
3.479170,0.054209
3.483055,0.054276
3.486936,0.054345
3.490812,0.054418
3.494684,0.054497
3.498552,0.054582
3.502415,0.054675
3.506275,0.054776
3.510130,0.054889
3.513980,0.055008
3.517827,0.055142
3.521669,0.055282
3.525507,0.055430
3.529341,0.055586
3.533170,0.055750
3.536996,0.055922
3.540817,0.056101
3.544634,0.056285
3.548447,0.056471
3.552255,0.056658
3.556060,0.056846
3.559861,0.056979
3.563657,0.057168
3.567449,0.057357
3.571238,0.057547
3.575022,0.057733
3.578802,0.057916
3.582578,0.058096
3.586350,0.058273
3.590118,0.058446
3.593882,0.058614
3.597642,0.058778
3.601398,0.058937
3.605151,0.059092
3.608899,0.059239
3.612643,0.059376
3.616383,0.059502
3.620120,0.059615
3.623852,0.059716
3.627580,0.059803
3.631305,0.059877
3.635026,0.059937
3.638743,0.059985
3.642456,0.060023
3.646165,0.060057
3.649870,0.060094
3.653572,0.060143
3.657269,0.060209
3.660963,0.060291
3.664653,0.060384
3.668340,0.060480
3.672022,0.060581
3.675701,0.060694
3.679376,0.060836
3.683047,0.061014
3.686715,0.061223
3.690378,0.061452
3.694038,0.061696
3.697695,0.061965
3.701347,0.062281
3.704996,0.062652
3.708642,0.063073
3.712283,0.063525
3.715921,0.063990
3.719556,0.064451
3.723186,0.064885
3.726814,0.065272
3.730437,0.065594
3.734057,0.065861
3.737673,0.066104
3.741286,0.066368
3.744895,0.066684
3.748501,0.067045
3.752103,0.067425
3.755701,0.067791
3.759296,0.068121
3.762887,0.068407
3.766475,0.068648
3.770060,0.068848
3.773640,0.069021
3.777218,0.069182
3.780792,0.069341
3.784362,0.069501
3.787929,0.069661
3.791493,0.069824
3.795053,0.069996
3.798609,0.070177
3.802162,0.070366
3.805712,0.070562
3.809259,0.070766
3.812801,0.070983
3.816341,0.071217
3.819877,0.071470
3.823410,0.071732
3.826939,0.071996
3.830466,0.072258
3.833988,0.072524
3.837508,0.072804
3.841024,0.073101
3.844537,0.073407
3.848046,0.073709
3.851552,0.074001
3.855055,0.074279
3.858554,0.074560
3.862051,0.074848
3.865544,0.075161
3.869033,0.075500
3.872520,0.075856
3.876003,0.076216
3.879483,0.076569
3.882960,0.076919
3.886433,0.077276
3.889904,0.077648
3.893371,0.078035
3.896835,0.078434
3.900295,0.078846
3.903753,0.079267
3.907207,0.079691
3.910659,0.080110
3.914107,0.080529
3.917551,0.080945
3.920993,0.081370
3.924432,0.081797
3.927867,0.082223
3.931300,0.082647
3.934729,0.083067
3.938155,0.083479
3.941578,0.083876
3.944998,0.084255
3.948415,0.084625
3.951829,0.085003
3.955239,0.085407
3.958647,0.085839
3.962052,0.086288
3.965453,0.086733
3.968852,0.087159
3.972247,0.087548
3.975640,0.087909
3.979029,0.088234
3.982416,0.088531
3.985799,0.088813
3.989180,0.089097
3.992557,0.089402
3.995932,0.089741
3.999303,0.090109
4.002672,0.090482
4.006037,0.090823
4.009400,0.091109
4.012760,0.091356
4.016116,0.091602
4.019470,0.091877
4.022821,0.092181
4.026169,0.092486
4.029514,0.092766
4.032856,0.093002
4.036196,0.093184
4.039532,0.093303
4.042866,0.093364
4.046196,0.093410
4.049524,0.093513
4.052849,0.093742
4.056171,0.094112
4.059490,0.094574
4.062807,0.095065
4.066120,0.095558
4.069431,0.096062
4.072739,0.096586
4.076044,0.097127
4.079346,0.097671
4.082646,0.098216
4.085942,0.098779
4.089236,0.099381
4.092527,0.100029
4.095815,0.100710
4.099101,0.101395
4.102384,0.102059
4.105664,0.102694
4.108941,0.103311
4.112216,0.103927
4.115487,0.104547
4.118756,0.105156
4.122023,0.105729
4.125286,0.106246
4.128547,0.106704
4.131805,0.107110
4.135061,0.107476
4.138314,0.107808
4.141564,0.108111
4.144811,0.108402
4.148056,0.108702
4.151298,0.109030
4.154537,0.109390
4.157774,0.109765
4.161008,0.110139
4.164239,0.110502
4.167468,0.110867
4.170694,0.111255
4.173918,0.111695
4.177139,0.112202
4.180357,0.112777
4.183573,0.113409
4.186786,0.114074
4.189996,0.114755
4.193204,0.115436
4.196409,0.116109
4.199612,0.116791
4.202812,0.117521
4.206009,0.118332
4.209204,0.119225
4.212397,0.120159
4.215587,0.121079
4.218774,0.121948
4.221959,0.122752
4.225141,0.123489
4.228320,0.124158
4.231497,0.124750
4.234672,0.125271
4.237844,0.125728
4.241014,0.126146
4.244181,0.126559
4.247345,0.126986
4.250507,0.127429
4.253667,0.127871
4.256824,0.128299
4.259979,0.128716
4.263131,0.129136
4.266280,0.129572
4.269427,0.130025
4.272572,0.130493
4.275714,0.130965
4.278854,0.131430
4.281992,0.131833
4.285127,0.132111
4.288259,0.132192
4.291389,0.132109
4.294517,0.132025
4.297642,0.132158
4.300765,0.132639
4.303885,0.133432
4.307003,0.134392
4.310119,0.135380
4.313232,0.136323
4.316343,0.137207
4.319451,0.138041
4.322557,0.138836
4.325661,0.139594
4.328762,0.140322
4.331861,0.141003
4.334958,0.141637
4.338052,0.142159
4.341144,0.142501
4.344233,0.142625
4.347321,0.142587
4.350405,0.142551
4.353488,0.142706
4.356568,0.143138
4.359646,0.143800
4.362722,0.144584
4.365795,0.145406
4.368866,0.146241
4.371934,0.147090
4.375001,0.147955
4.378065,0.148838
4.381126,0.149731
4.384186,0.150625
4.387243,0.151509
4.390298,0.152361
4.393351,0.153148
4.396401,0.153826
4.399449,0.154360
4.402495,0.154761
4.405539,0.155114
4.408580,0.155559
4.411619,0.156207
4.414656,0.157076
4.417691,0.158092
4.420723,0.159159
4.423753,0.160198
4.426781,0.161171
4.429807,0.162055
4.432831,0.162861
4.435852,0.163606
4.438871,0.164306
4.441888,0.164967
4.444903,0.165593
4.447915,0.166187
4.450926,0.166749
4.453934,0.167257
4.456940,0.167671
4.459944,0.167963
4.462945,0.168160
4.465945,0.168361
4.468942,0.168682
4.471937,0.169186
4.474930,0.169865
4.477921,0.170653
4.480910,0.171477
4.483897,0.172277
4.486881,0.173026
4.489863,0.173734
4.492844,0.174439
4.495822,0.175165
4.498798,0.175905
4.501772,0.176634
4.504743,0.177339
4.507713,0.178037
4.510680,0.178743
4.513646,0.179443
4.516609,0.180097
4.519570,0.180677
4.522530,0.181216
4.525487,0.181808
4.528442,0.182536
4.531395,0.183427
4.534345,0.184435
4.537294,0.185481
4.540241,0.186509
4.543186,0.187510
4.546128,0.188514
4.549069,0.189556
4.552007,0.190647
4.554944,0.191770
4.557878,0.192890
4.560810,0.193988
4.563741,0.195078
4.566669,0.196190
4.569595,0.197343
4.572520,0.198530
4.575442,0.199707
4.578362,0.200847
4.581280,0.201951
4.584197,0.203052
4.587111,0.204195
4.590023,0.205400
4.592933,0.206656
4.595842,0.207929
4.598748,0.209182
4.601652,0.210390
4.604554,0.211537
4.607455,0.212617
4.610353,0.213626
4.613249,0.214562
4.616144,0.215422
4.619036,0.216232
4.621927,0.216992
4.624815,0.217712
4.627702,0.218392
4.630586,0.219024
