wave,flux
0.603108,0.124164
0.604550,0.127406
0.606002,0.130164
0.607464,0.132496
0.608936,0.134425
0.610418,0.135963
0.611910,0.137127
0.613412,0.137944
0.614925,0.138465
0.616448,0.138766
0.617982,0.138928
0.619527,0.139015
0.621083,0.139068
0.622649,0.139119
0.624227,0.139215
0.625816,0.139430
0.627416,0.139789
0.629027,0.140268
0.630651,0.140835
0.632285,0.141474
0.633932,0.142188
0.635591,0.142970
0.637261,0.143732
0.638944,0.144565
0.640639,0.145388
0.642347,0.146193
0.644067,0.146976
0.645800,0.147725
0.647546,0.148415
0.649305,0.148990
0.651077,0.149379
0.652862,0.149566
0.654660,0.149657
0.656473,0.149863
0.658299,0.150321
0.660138,0.150977
0.661992,0.151641
0.663860,0.152147
0.665742,0.152447
0.667639,0.152581
0.669551,0.152607
0.671477,0.152577
0.673418,0.152518
0.675375,0.152442
0.677346,0.152352
0.679334,0.152254
0.681337,0.152171
0.683355,0.152144
0.685390,0.152198
0.687441,0.152323
0.689508,0.152476
0.691592,0.152605
0.693692,0.152678
0.695809,0.152694
0.697944,0.152683
0.700096,0.152693
0.702265,0.152768
0.704452,0.152897
0.706657,0.153012
0.708879,0.153028
0.711120,0.152903
0.713380,0.152673
0.715658,0.152447
0.717956,0.152348
0.720272,0.152432
0.722607,0.152654
0.724963,0.152905
0.727337,0.153102
0.729732,0.153221
0.732147,0.153256
0.734583,0.153188
0.737039,0.153043
0.739516,0.152931
0.742014,0.152992
0.744533,0.153282
0.747074,0.153736
0.749637,0.154235
0.752221,0.154682
0.754828,0.155030
0.757458,0.155269
0.760110,0.155408
0.762786,0.155494
0.765484,0.155593
0.768206,0.155785
0.770952,0.156122
0.773722,0.156599
0.776516,0.157146
0.779335,0.157659
0.782178,0.158043
0.785047,0.158254
0.787941,0.158322
0.790860,0.158352
0.793805,0.158464
0.796777,0.158705
0.799775,0.159027
0.802799,0.159343
0.805850,0.159586
0.808929,0.159729
0.812035,0.159737
0.815168,0.159621
0.818330,0.159477
0.821520,0.159429
0.824739,0.159510
0.827986,0.159642
0.831262,0.159715
0.834568,0.159629
0.837903,0.159253
0.841269,0.158418
0.844664,0.157081
0.848090,0.155511
0.851547,0.154211
0.855034,0.153571
0.858553,0.153568
0.862103,0.153974
0.865686,0.154640
0.869300,0.155559
