wave,flux
0.601676,0.063445
0.603108,0.066466
0.604550,0.069072
0.606002,0.071180
0.607464,0.072749
0.608936,0.073809
0.610418,0.074452
0.611910,0.074814
0.613412,0.075062
0.614925,0.075358
0.616448,0.075785
0.617982,0.076288
0.619527,0.076719
0.621083,0.076966
0.622649,0.077059
0.624227,0.077150
0.625816,0.077368
0.627416,0.077723
0.629027,0.078113
0.630651,0.078472
0.632285,0.078818
0.633932,0.079206
0.635591,0.079650
0.637261,0.080109
0.638944,0.080539
0.640639,0.080919
0.642347,0.081266
0.644067,0.081597
0.645800,0.081909
0.647546,0.082171
0.649305,0.082312
0.651077,0.082248
0.652862,0.081978
0.654660,0.081686
0.656473,0.081656
0.658299,0.082039
0.660138,0.082710
0.661992,0.083392
0.663860,0.083873
0.665742,0.084105
0.667639,0.084150
0.669551,0.084085
0.671477,0.083969
0.673418,0.083834
0.675375,0.083691
0.677346,0.083539
0.679334,0.083384
0.681337,0.083248
0.683355,0.083167
0.685390,0.083163
0.687441,0.083227
0.689508,0.083315
0.691592,0.083383
0.693692,0.083405
0.695809,0.083383
0.697944,0.083347
0.700096,0.083341
0.702265,0.083398
0.704452,0.083510
0.706657,0.083619
0.708879,0.083658
0.711120,0.083598
0.713380,0.083471
0.715658,0.083362
0.717956,0.083364
0.720272,0.083514
0.722607,0.083771
0.724963,0.084050
0.727337,0.084289
0.729732,0.084472
0.732147,0.084594
0.734583,0.084643
0.737039,0.084636
0.739516,0.084651
0.742014,0.084778
0.744533,0.085050
0.747074,0.085420
0.749637,0.085804
0.752221,0.086140
0.754828,0.086396
0.757458,0.086566
0.760110,0.086662
0.762786,0.086715
0.765484,0.086768
0.768206,0.086873
0.770952,0.087061
0.773722,0.087331
0.776516,0.087638
0.779335,0.087921
0.782178,0.088128
0.785047,0.088234
0.787941,0.088261
0.790860,0.088273
0.793805,0.088341
0.796777,0.088495
0.799775,0.088700
0.802799,0.088913
0.805850,0.089096
0.808929,0.089230
0.812035,0.089296
0.815168,0.089301
0.818330,0.089297
0.821520,0.089348
0.824739,0.089472
0.827986,0.089622
0.831262,0.089737
0.834568,0.089766
0.837903,0.089637
0.841269,0.089263
0.844664,0.088625
0.848090,0.087865
0.851547,0.087240
0.855034,0.086948
0.858553,0.086974
0.862103,0.087197
0.865686,0.087538
0.869300,0.087994
0.872946,0.088530
0.876625,0.089049
0.880337,0.089476
0.884082,0.089797
0.887860,0.090021
0.891672,0.090139
0.895517,0.090150
0.899396,0.090091
0.903310,0.090024
0.907258,0.089978
0.911241,0.089931
0.915259,0.089868
0.919311,0.089813
0.923399,0.089839
0.927523,0.089966
0.931682,0.090140
0.935877,0.090289
0.940109,0.090392
0.944376,0.090476
0.948680,0.090574
0.953020,0.090700
0.957397,0.090866
0.961810,0.091075
0.966261,0.091318
0.970749,0.091573
0.975273,0.091819
0.979835,0.092039
0.984435,0.092219
0.989071,0.092338
0.993745,0.092379
0.998457,0.092354
1.003206,0.092309
1.007992,0.092302
1.012817,0.092360
1.017678,0.092469
1.022578,0.092591
1.027514,0.092691
1.032488,0.092758
1.037500,0.092806
1.042549,0.092847
1.047635,0.092878
1.052758,0.092904
1.057919,0.092991
1.063116,0.093275
1.068350,0.093856
1.073620,0.094622
