wave,flux
0.603108,0.073151
0.604550,0.074541
0.606002,0.075634
0.607464,0.076428
0.608936,0.076940
0.610418,0.077207
0.611910,0.077287
0.613412,0.077256
0.614925,0.077196
0.616448,0.077164
0.617982,0.077160
0.619527,0.077142
0.621083,0.077069
0.622649,0.076962
0.624227,0.076897
0.625816,0.076951
0.627416,0.077131
0.629027,0.077386
0.630651,0.077676
0.632285,0.078002
0.633932,0.078387
0.635591,0.078835
0.637261,0.079391
0.638944,0.079886
0.640639,0.080370
0.642347,0.080845
0.644067,0.081318
0.645800,0.081782
0.647546,0.082213
0.649305,0.082564
0.651077,0.082771
0.652862,0.082829
0.654660,0.082851
0.656473,0.083028
0.658299,0.083470
0.660138,0.084103
0.661992,0.084742
0.663860,0.085239
0.665742,0.085558
0.667639,0.085734
0.669551,0.085821
0.671477,0.085858
0.673418,0.085868
0.675375,0.085857
0.677346,0.085824
0.679334,0.085773
0.681337,0.085719
0.683355,0.085689
0.685390,0.085703
0.687441,0.085753
0.689508,0.085811
0.691592,0.085841
0.693692,0.085824
0.695809,0.085763
0.697944,0.085683
0.700096,0.085620
0.702265,0.085606
0.704452,0.085635
0.706657,0.085663
0.708879,0.085635
0.711120,0.085527
0.713380,0.085367
0.715658,0.085228
0.717956,0.085194
0.720272,0.085296
0.722607,0.085503
0.724963,0.085739
0.727337,0.085949
0.729732,0.086119
0.732147,0.086241
0.734583,0.086303
0.737039,0.086321
0.739516,0.086359
0.742014,0.086501
0.744533,0.086776
0.747074,0.087141
0.749637,0.087521
0.752221,0.087857
0.754828,0.088118
0.757458,0.088298
0.760110,0.088406
0.762786,0.088469
0.765484,0.088529
0.768206,0.088632
0.770952,0.088812
0.773722,0.089064
0.776516,0.089349
0.779335,0.089610
0.782178,0.089794
0.785047,0.089879
0.787941,0.089886
0.790860,0.089874
0.793805,0.089912
0.796777,0.090028
0.799775,0.090193
0.802799,0.090362
0.805850,0.090499
0.808929,0.090586
0.812035,0.090605
0.815168,0.090562
0.818330,0.090507
0.821520,0.090507
0.824739,0.090577
0.827986,0.090674
0.831262,0.090737
0.834568,0.090715
0.837903,0.090537
0.841269,0.090115
0.844664,0.089429
0.848090,0.088620
0.851547,0.087948
0.855034,0.087613
0.858553,0.087604
0.862103,0.087797
0.865686,0.088117
0.869300,0.088559
0.872946,0.089090
0.876625,0.089612
0.880337,0.090047
0.884082,0.090383
0.887860,0.090626
0.891672,0.090768
0.895517,0.090808
0.899396,0.090785
0.903310,0.090760
0.907258,0.090764
0.911241,0.090775
0.915259,0.090777
0.919311,0.090794
0.923399,0.090898
0.927523,0.091110
0.931682,0.091372
0.935877,0.091608
0.940109,0.091793
0.944376,0.091955
0.948680,0.092124
0.953020,0.092317
0.957397,0.092540
0.961810,0.092798
0.966261,0.093079
0.970749,0.093359
0.975273,0.093613
0.979835,0.093823
0.984435,0.093971
0.989071,0.094040
0.993745,0.094012
0.998457,0.093903
1.003206,0.093762
1.007992,0.093652
1.012817,0.093604
1.017678,0.093606
1.022578,0.093618
1.027514,0.093607
1.032488,0.093563
1.037500,0.093502
1.042549,0.093438
1.047635,0.093365
1.052758,0.093274
1.057919,0.093202
1.063116,0.093241
1.068350,0.093469
1.073620,0.093826
1.078927,0.094086
1.084271,0.094027
1.089650,0.093654
1.095065,0.093220
1.100516,0.092992
1.106001,0.093044
1.111522,0.093267
1.117078,0.093517
1.122668,0.093730
1.128293,0.093930
1.133951,0.094162
1.139643,0.094440
1.145368,0.094725
1.151125,0.094956
1.156915,0.095100
1.162737,0.095168
1.168591,0.095190
1.174476,0.095185
1.180391,0.095160
1.186337,0.095128
1.192313,0.095121
1.198318,0.095189
1.204351,0.095373
1.210414,0.095666
1.216504,0.096003
1.222621,0.096294
1.228766,0.096485
1.234936,0.096575
1.241132,0.096589
1.247354,0.096551
1.253600,0.096459
1.259871,0.096298
1.266165,0.096063
1.272482,0.095799
1.278821,0.095605
1.285182,0.095571
1.291565,0.095698
1.297968,0.095899
1.304391,0.096078
1.310834,0.096197
1.317295,0.096284
1.323775,0.096373
1.330272,0.096481
1.336787,0.096594
1.343318,0.096692
1.349865,0.096765
1.356428,0.096827
1.363005,0.096908
1.369596,0.097033
1.376201,0.097202
1.382819,0.097383
1.389449,0.097532
1.396091,0.097620
1.402744,0.097642
1.409409,0.097619
1.416083,0.097590
1.422766,0.097597
1.429459,0.097668
1.436160,0.097811
1.442870,0.098008
1.449586,0.098233
1.456310,0.098457
1.463040,0.098650
1.469776,0.098802
1.476517,0.098926
1.483263,0.099043
1.490014,0.099172
1.496768,0.099336
1.503526,0.099558
1.510287,0.099844
1.517050,0.100154
1.523816,0.100417
1.530583,0.100573
1.537351,0.100588
1.544120,0.100453
1.550890,0.100162
1.557660,0.099714
1.564429,0.099137
1.571197,0.098486
1.577965,0.097854
1.584730,0.097330
1.591494,0.096940
1.598256,0.096645
1.605015,0.096373
1.611771,0.096073
1.618524,0.095721
1.625274,0.095299
1.632019,0.094818
1.638761,0.094330
1.645498,0.093895
1.652230,0.093511
1.658957,0.093116
1.665679,0.092663
1.672396,0.092187
1.679106,0.091786
1.685811,0.091524
1.692509,0.091365
1.699201,0.091209
1.705886,0.090969
1.712564,0.090611
1.719235,0.090159
1.725899,0.089682
1.732555,0.089278
1.739204,0.089026
1.745844,0.088925
1.752476,0.088896
1.759100,0.088836
1.765716,0.088676
1.772323,0.088403
1.778921,0.088039
1.785511,0.087597
1.792091,0.087073
1.798662,0.086457
1.805224,0.085773
1.811776,0.085083
1.818319,0.084470
1.824852,0.083971
1.831376,0.083556
1.837889,0.083153
1.844393,0.082699
1.850886,0.082165
1.857369,0.081556
1.863842,0.080919
1.870305,0.080340
1.876757,0.079906
1.883198,0.079646
1.889629,0.079528
1.896049,0.079483
1.902459,0.079449
1.908858,0.079373
1.915245,0.079220
1.921622,0.078975
1.927988,0.078655
1.934343,0.078319
1.940687,0.078046
1.947020,0.077896
1.953341,0.077866
1.959652,0.077895
1.965951,0.077911
1.972239,0.077880
1.978516,0.077812
1.984781,0.077732
1.991035,0.077652
1.997277,0.077572
2.003509,0.077477
2.009728,0.077354
2.015937,0.077198
2.022134,0.077018
2.028319,0.076834
2.034493,0.076662
2.040656,0.076502
2.046807,0.076344
2.052946,0.076174
2.059074,0.075992
2.065191,0.075804
2.071296,0.075615
2.077389,0.075425
2.083471,0.075229
2.089542,0.075031
2.095601,0.074835
2.101649,0.074640
2.107685,0.074438
2.113710,0.074227
2.119723,0.074008
2.125725,0.073784
2.131715,0.073553
2.137694,0.073304
2.143661,0.073021
2.149618,0.072697
2.155562,0.072341
2.161496,0.071986
2.167418,0.071664
